image	sentence_id	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang	bem_transcription	en_translation
660_4	1	4873072568.jpg	"660_4_01_211005-125930_bem_dcc_elicit_2.wav
"	11	male	8.122	16000	vnd.wave	bem	bem	Amakumbi mumuulu yalemoneka bwino sana elyo akasuba nakabalika.	The clouds look very beautiful and the sun is shining.
661_0	1	4571616729.jpg	"661_0_01_211006-113629_bem_9d4_elicit_0.wav
"	11	female	3.516	16000	vnd.wave	bem	bem	Umulumendo ali pamusebo alenina pa ncinga.	A young man is on the road hopping onto a bycicle.
661_1	2	4571616729.jpg	"661_1_02_211006-114529_bem_dcc_elicit_0.wav
"	12	male	6.057	16000	vnd.wave	bem	bem	Elyo nafwala ne shati ilya makumbi makumbi ilemoneka kwati kachola apapile	He is wearing a blue shirt which is the same color as his bag.
661_2	1	4571616729.jpg	"661_2_01_211006-113629_bem_9d4_elicit_1.wav
"	11	female	6.08	16000	vnd.wave	bem	bem	Elyo uku kumbali mumusebo ali kwaliba ne cibumba ca mbao.	Besides the road where he is standing on is a wood fence.
661_3	2	4571616729.jpg	"661_3_02_211006-114529_bem_dcc_elicit_1.wav
"	12	male	5.24	16000	vnd.wave	bem	bem	Bushe naumona ifyo afwele kunshi?	Have you you seen what he is wearing?
661_4	1	4571616729.jpg	"661_4_01_211006-113629_bem_9d4_elicit_2.wav
"	11	female	11.479	16000	vnd.wave	bem	bem	Ee nimbona,nafwala kaputula yafiita abikapo ne nsokoshi shabuuta kabili no lusapato lwafiita.	Yes I have seen. He is wearing black shorts, white socks and black shoes.
662_1	2	3365348059.jpg	"662_1_02_211006-114834_bem_dcc_elicit_0.wav
"	12	male	10.027	16000	vnd.wave	bem	bem	Elyo cilemoneka kwati balyupana pantu uyu umukashana aletomona umulumendo kumatobo.	It looks like they are married because the lady is pecking the man on the cheeks.
662_2	1	3365348059.jpg	"662_2_01_211006-114835_bem_9d4_elicit_1.wav
"	11	female	9.574	16000	vnd.wave	bem	bem	Elyo kabili shitata wakaena alemoneka naumfwa bwino sana pantu alemoneka fye uwatekanya filya pameso.	The man looks very happy and very calm on the face.
662_3	2	3365348059.jpg	"662_3_02_211006-114834_bem_dcc_elicit_1.wav
"	12	male	12.523	16000	vnd.wave	bem	bem	Nomba nga walolekesha uyu shitata cilepala kwati kuli ifyo alelolesha pantu amenso yakwe ne cinso cakwe cilolesha kumbi.	But when you look closely at him, it's like he is looking at something because hes face is focussed elsewhere.
662_4	1	3365348059.jpg	"662_4_01_211006-114835_bem_9d4_elicit_2.wav
"	11	female	13.839	16000	vnd.wave	bem	bem	Ca cine nalimo kuli fiyo baletamba pantu nanamayo wine alemoneka kwati pali uko alelolesha uku kwine ukulelosha umulumendo elyo kabili ne ng'anda yabo ilemoneka iyabusaka.	Very true because it's like the woman is also watching something.  Their house looks neat too.
663_0	1	2965189317.jpg	"663_0_01_211006-115131_bem_9d4_elicit_0.wav
"	11	female	9.619	16000	vnd.wave	bem	bem	Umulumendo alimumuputule emo babikile amabaloni elo aleyaposha ukubomfya akamuti.	A boy is in a room full of balloons and is popping then with a stick.
663_1	2	2965189317.jpg	"663_1_02_211006-115142_bem_dcc_elicit_0.wav
"	12	male	8.689	16000	vnd.wave	bem	bem	Elo cilemoneka kwati aya amabaluni bacilayabpmfya lintu bacilaangala pantu nayafula.	It's like they had a function because the balloons are just too many.
663_2	1	2965189317.jpg	"663_2_01_211006-115131_bem_9d4_elicit_1.wav
"	11	female	9.392	16000	vnd.wave	bem	bem	Mukati yamuputule wine, balitantikamo ifibokoshi kabili necikopo umwakuposa ifiko.	There a boxes inside this room and a dust bin.
663_3	2	2965189317.jpg	"663_3_02_211006-115142_bem_dcc_elicit_1.wav
"	12	male	7.94	16000	vnd.wave	bem	bem	Mwati naumona ukutila uyu umulumendo cilemoneka kwati tatemwa icongo cakupoleka kwamabaluni?	Have you noticed that it's like this young man doesn't like the sound of the popping balloons?
663_4	1	2965189317.jpg	"663_4_01_211006-115131_bem_9d4_elicit_2.wav
"	11	female	11.479	16000	vnd.wave	bem	bem	Ca cine nimbona ati kwena muli nakamwenso pantu eminine akatalamukila pakuyatula amabaluni elo alebomfya nakamuti.	Yes I have seen that there's some fear in him because he is standing at a distance when popping them and he is using a stick.
664_0	1	3640443200.jpg	"664_0_01_211006-115437_bem_9d4_elicit_0.wav
"	11	female	8.326	16000	vnd.wave	bem	bem	Banamayo babili nabafukama elo babili nabeminina nabekata nashitata,	Two women are kneeling down while two others are standing and are holding a man.
664_1	2	3640443200.jpg	"664_1_02_211006-115426_bem_dcc_elicit_0.wav
"	12	male	14.293	16000	vnd.wave	bem	bem	Nomba cilepala kwati uku bali nikubwinga pantu aba babili abali panshi nabekata namaluba kuminwe elo shibwinga nuyu wine shitata uwiminine uo babikile pakati.	Its like this is a wedding ceremony because these two even have flowers in their hands. The groom is this very man that is standing in between these two women.
664_3	2	3640443200.jpg	"664_3_02_211006-115426_bem_dcc_elicit_1.wav
"	12	male	10.685	16000	vnd.wave	bem	bem	Elo bushe naumona ukuti cilemoneka kwati uyu umbi uuli kukulyo kwakwa shibwinga cilepala kwati emukashi wakwe?	Have you seen that the one on the groom's right hand side is looking like is the bride?
665_1	2	4597269859.jpg	"665_1_02_211006-115903_bem_dcc_elicit_0.wav
"	12	male	4.832	16000	vnd.wave	bem	bem	Elyo bonse batatu nabakwata nobwalwa kuminwe yabo.	All three of them have beer in their hands.
665_2	1	4597269859.jpg	"665_2_01_211006-115857_bem_9d4_elicit_1.wav
"	11	female	4.537	16000	vnd.wave	bem	bem	Bushe naumona fintu balemoneka banamayo aba?	Have you seen how these ladies are looking?
665_3	2	4597269859.jpg	"665_3_02_211006-115903_bem_dcc_elicit_1.wav
"	12	male	10.481	16000	vnd.wave	bem	bem	Ee nimbona, cilepala kwati kunuma yabo uku kuli uulebalandisha uo balelolesha.	Yes it's like there's someone behind them talking to them.
666_1	2	3880770726.jpg	"666_1_02_211006-120928_bem_dcc_elicit_0.wav
"	12	male	10.3	16000	vnd.wave	bem	bem	Uyu umulumendo cilemoneka kwati tamwensha sana emulandu wine afwalile amagalashi pakutila yengamwafwako ukulamona bwino.	It's like the young man has sight problems that is why he is wearing spectacles.
666_3	2	3880770726.jpg	"666_3_02_211006-120928_bem_dcc_elicit_1.wav
"	12	male	11.389	16000	vnd.wave	bem	bem	Nomba bushe naumona ukutila kunuma ya uyu umulumendo wimishe akamwana akamulumendo kuli akamwana nakambi akamulumendo akeminine?	Have you seen that behind this young man holding a boy is another boy standing?
667_1	2	4447502217.jpg	"667_1_02_211006-121242_bem_dcc_elicit_0.wav
"	12	male	8.235	16000	vnd.wave	bem	bem	Elyo afwele ifyakufwala ifyafiita mukati nabikamo necabuuta.	He is wearing black clothes with something white inside.
667_2	1	4447502217.jpg	"667_2_01_211006-121252_bem_9d4_elicit_1.wav
"	11	female	11.162	16000	vnd.wave	bem	bem	Elyo kabili nechola cakwe cilemoneka icafiitulukila kabili muminwe yakwe nakwata ico babomfya ukukopelako ifikope.	His bag looks blackish and he had a camera.
667_3	2	4447502217.jpg	"667_3_02_211006-121242_bem_dcc_elicit_1.wav
"	12	male	5.739	16000	vnd.wave	bem	bem	Bushe naumona ifyo icibumba cilemoneka pantu eminine?	Have you seen how the wall is looking where he is standing?
668_0	1	3019842612.jpg	"668_0_01_211006-121455_bem_9d4_elicit_0.wav
"	11	female	8.212	16000	vnd.wave	bem	bem	Umulumendo aleangala icangalo icakushelemuka pakantu akakwata amawilo.	A young man is skateboarding.
668_1	2	3019842612.jpg	"668_1_02_211006-121458_bem_dcc_elicit_0.wav
"	12	male	7.849	16000	vnd.wave	bem	bem	Elyo cilepala kwati alishibisha sana ici icangalo pantu nabomfya fye ukuulu kumo ukukemishe kulubali lumo.	He looks like a professional skateboarder as he is just using one one leg to left it on one end.
668_2	1	3019842612.jpg	"668_2_01_211006-121455_bem_9d4_elicit_1.wav
"	11	female	7.464	16000	vnd.wave	bem	bem	Elyo kabili napantu aleangalila palemoneka palitelela tekuti apona nokupona?	Where he is skateboarding from looks slipperly, will he not fall?
668_3	2	3019842612.jpg	"668_3_02_211006-121458_bem_dcc_elicit_1.wav
"	12	male	9.71	16000	vnd.wave	bem	bem	Elyo nomba nga cakutila aliponene kuti aicena ububi, pantu pamushili pantu pakosa sana.	If he fell, he would hurt himself badly because the floor is very hard.
668_4	1	3019842612.jpg	"668_4_01_211006-121455_bem_9d4_elicit_2.wav
"	11	female	11.547	16000	vnd.wave	bem	bem	Ca cine kuti aicena ububi nga aliponene nomba nangu cingabe fyo uyu muntu teti apone pantu kuntashi yakwe kuli utushimbi uko engekata.	It is true he might hurt himself badly. But he can't fall because there are some metals were he can hold onto.
669_0	1	2716718260.jpg	"669_0_01_211006-121805_bem_9d4_elicit_0.wav
"	11	female	4.582	16000	vnd.wave	bem	bem	Umulumendo alelisha umutolilo.	A young man is playing a flute.
669_1	2	2716718260.jpg	"669_1_02_211006-121814_bem_dcc_elicit_0.wav
"	12	male	7.917	16000	vnd.wave	bem	bem	Uyu umulumendo cilemoneka kwati aliishibisha ukulisha umutolilo kumonafye fintu apompele amatobo nefyo awikete.	This young man looks like he really knows how to play the flute as we can see from the way he is blowing his cheeks and holding the flute.
669_2	1	2716718260.jpg	"669_2_01_211006-121805_bem_9d4_elicit_1.wav
"	11	female	4.401	16000	vnd.wave	bem	bem	Bushe naumona imishishi shakwe ifyo shatalimpa?	Have you seen how long his hair is?
669_3	2	2716718260.jpg	"669_3_02_211006-121814_bem_dcc_elicit_1.wav
"	12	male	7.691	16000	vnd.wave	bem	bem	Ee nimbona, elo shalifiita bwino sana, nashisakula ukushitwala kunuma.	Yes and it's very black and we'll combed and taken behind.
66_0	1	14559446.jpg	"66_0_01_210928-000942_bem_72c_elicit_0.wav
"	11	male	5.422	16000	vnd.wave	bem	bem	Bashitata babili baletamba ukuwa kwakasuba kukamana.	Two men are watching the sunset.
66_1	2	14559446.jpg	"66_1_02_210927-151112_bem_81c_elicit_0.wav
"	12	male	9.438	16000	vnd.wave	bem	bem	Bashitata bonse bali nefimuti kuminwe yabo, bushe ifimuti ifi finshi balefibomfesha?	They all have sticks in their hands. What are these sticks for?
66_2	1	14559446.jpg	"66_2_01_210928-000942_bem_72c_elicit_1.wav
"	11	male	6.08	16000	vnd.wave	bem	bem	Fyakupansa inshila umo baleenda.	It's for clearing the path were they are passing.
66_3	2	14559446.jpg	"66_3_02_210927-151112_bem_81c_elicit_1.wav
"	12	male	9.415	16000	vnd.wave	bem	bem	Ninshi bashitata bene balemonekela abafiituluka ifyakwebati tabalemoneka napamenso bwino bwino?	Why are these men not clearly visible on their faces?
66_4	1	14559446.jpg	"66_4_01_210928-000942_bem_72c_elicit_2.wav
"	11	male	7.532	16000	vnd.wave	bem	bem	Ninshita yacungulo bushiku echo tabalemonekela.	It's because it is evening that is why we can't see them clearly.
670_0	1	4546235997.jpg	"670_0_01_211006-122704_bem_9d4_elicit_0.wav
"	11	female	5.445	16000	vnd.wave	bem	bem	Umulumendo aleshana naima namumuulu.	A young man is dancing high in the air.
670_1	2	4546235997.jpg	"670_1_02_211006-122618_bem_dcc_elicit_0.wav
"	12	male	7.781	16000	vnd.wave	bem	bem	Awe taleshana fye natoloka sana mumuulu aimya nokuboko kumo.	No he is not dancing. He has just jumped high with one hand up.
670_2	1	4546235997.jpg	"670_2_01_211006-122704_bem_9d4_elicit_1.wav
"	11	female	7.01	16000	vnd.wave	bem	bem	Elo cilemoneka nakalimo aleumfwa fintu alecita pantu alemoneka uwansansa pamenso sana.	It's like he is enjoying what he is doing because he looks happy.
670_3	2	4546235997.jpg	"670_3_02_211006-122618_bem_dcc_elicit_1.wav
"	12	male	5.422	16000	vnd.wave	bem	bem	Nomba nga walolesha kunuma yakwe bushe finshi ulemonako?	When you look behind him, what can you see?
670_4	1	4546235997.jpg	"670_4_01_211006-122704_bem_9d4_elicit_2.wav
"	11	female	13.476	16000	vnd.wave	bem	bem	Kunuma yakwe kwena nga nalolekesha bwino ndemonako abantu abaleyendela fye kuli ifikuulwa ifitali kabili namalaiti yalesha imyotoka ukupita nangula ati abantu bapite.	When I look closely behind him I can see people walking. There are also tall buildings and traffic lights.
671_0	1	4678093761.jpg	"671_0_01_211006-123008_bem_9d4_elicit_0.wav
"	11	female	7.033	16000	vnd.wave	bem	bem	Abakashana babili bali kuncende yakwangalilako baleangala.	Two ladies are in a play ground.
671_1	2	4678093761.jpg	"671_1_02_211006-123043_bem_dcc_elicit_0.wav
"	12	male	10.527	16000	vnd.wave	bem	bem	Elo cilemoneka kwati uku nimukowa bele pantu balemoneka namenshi pamubili nemishishi shabo nashiboomba.	It looks like they have gone for swimming because their hair and bodies are wet.
671_2	1	4678093761.jpg	"671_2_01_211006-123008_bem_9d4_elicit_1.wav
"	11	female	9.46	16000	vnd.wave	bem	bem	Bushe elyo naumona ati nabakwata nobwalwa kuminwe? Elo balemoneka abansansa nabomfwa bwino sana.	Have you noticed that they also have beer in their hands? They look very happy.
671_3	2	4678093761.jpg	"671_3_02_211006-123043_bem_dcc_elicit_1.wav
"	12	male	8.87	16000	vnd.wave	bem	bem	Nimbona, cila muntu naimya ubwalwa kuminwe emulandu wine bacensele sana.	I have seen. Each wine has raised the beer in their hands and are smiling.
671_4	1	4678093761.jpg	"671_4_01_211006-123008_bem_9d4_elicit_2.wav
"	11	female	11.956	16000	vnd.wave	bem	bem	Elyo kunuma yabo kuli nabantu nabambi, ndemona umulumendo wiminine akatalamukila nafwala neshati lyakatapakatapa.	There are other people behind them. I can see a young man in a green shirt.
672_0	1	3642570796.jpg	"672_0_01_211006-123526_bem_9d4_elicit_0.wav
"	11	female	6.647	16000	vnd.wave	bem	bem	Namayo alimunshila, alelanda pali lamya.	A woman is walking in the road while talking on the phone.
672_1	2	3642570796.jpg	"672_1_02_211006-123617_bem_dcc_elicit_0.wav
"	12	male	8.78	16000	vnd.wave	bem	bem	Elyo uyu wine namayo alinapabukulu naimya nakachola akafiita.	This woman is pregnant and is carrying a black bag.
672_3	2	3642570796.jpg	"672_3_02_211006-123617_bem_dcc_elicit_1.wav
"	12	male	8.326	16000	vnd.wave	bem	bem	Cilepala kwati uyu umusebo balaubomfya sana abantu pantu abantu nabafulamo.	It is like this is a busy road because there are a lot of people in it.
672_4	1	3642570796.jpg	"672_4_01_211006-123526_bem_9d4_elicit_2.wav
"	11	female	10.277	16000	vnd.wave	bem	bem	Kabili kunuma yakwe kwine balipangako nakansaka akakutushishamo nalimo nga kuli akasuba.	Behind him is a grass thatched house for resting when it is very sunny.
673_1	2	4592144222.jpg	"673_1_02_211006-124344_bem_dcc_elicit_0.wav
"	12	male	10.799	16000	vnd.wave	bem	bem	Elyo ici cine icikuulwa balicikula bwino sana elyo napanshi balikapo utumabwe tulya utumoneka bwino sana.	This structure is well built with beautiful looking stones on the floor.
673_2	1	4592144222.jpg	"673_2_01_211006-124323_bem_9d4_elicit_1.wav
"	11	female	9.801	16000	vnd.wave	bem	bem	Elyo tetumabwe tweka iyo, panse pene balibyalapo notumuti utwayemba nga nshi.	Apart from the stones, theve planted beautiful trees outside.
673_3	2	4592144222.jpg	"673_3_02_211006-124344_bem_dcc_elicit_1.wav
"	12	male	4.9	16000	vnd.wave	bem	bem	Bushe naumona ukutila kuli naumbi uwikele panshi?	Have you noticed that there is another one sitting down?
673_4	1	4592144222.jpg	"673_4_01_211006-124323_bem_9d4_elicit_2.wav
"	11	female	12.909	16000	vnd.wave	bem	bem	Ee nimbona, kuli naumbi uwikele panshi elo alemoneka mukashana kabili ukulubali kuli naumbi uwiminine uufwele itoloshi lyakatapakatapa.	Yes I have seen that there's another one sitting down and it looks like a lady. On the other end there's another one standing wearing a green trousers.
674_1	2	5840187633.jpg	"674_1_02_211006-124545_bem_dcc_elicit_0.wav
"	12	male	8.848	16000	vnd.wave	bem	bem	Elo ici cimashini nicilya umuntu aninapo elo atampa ukubutukapo.	This is a treadmill.
674_2	1	5840187633.jpg	"674_2_01_211006-124538_bem_9d4_elicit_1.wav
"	11	female	6.874	16000	vnd.wave	bem	bem	Pali cimashini pene nabakanikapo netaulo lyabuuta.	There's a white towel on the treadmill.
674_3	2	5840187633.jpg	"674_3_02_211006-124545_bem_dcc_elicit_1.wav
"	12	male	7.6	16000	vnd.wave	bem	bem	Elyo umu mulemoneka nimumuputule pantu kucibumba kuli necikope.	This looks like a room because there is even a picture on the wall.
674_4	1	5840187633.jpg	"674_4_01_211006-124538_bem_9d4_elicit_2.wav
"	11	female	12.183	16000	vnd.wave	bem	bem	Icikope cakaena cintu cayemba nga nshi pantu cikope camaluba, utumaluba twakashikila filya kabili notwa katapakatapa.	It is a picture of red and green flowers. It is very pretty.
675_0	1	4971194812.jpg	"675_0_01_211006-124748_bem_9d4_elicit_0.wav
"	11	female	7.6	16000	vnd.wave	bem	bem	Umulumendo naiminina nacensa nakukanwa.	A young man is standing with the mouth open.
675_1	2	4971194812.jpg	"675_1_02_211006-124812_bem_dcc_elicit_0.wav
"	12	male	9.528	16000	vnd.wave	bem	bem	Elo uyu umulumendo ifyo alemoneka filesekesha, naluka notukuti apentako namacaala ayapusana pusana.	This young man has a funny look. He has braided his hair and painted the braids different colours.
675_2	1	4971194812.jpg	"675_2_01_211006-124748_bem_9d4_elicit_1.wav
"	11	female	14.202	16000	vnd.wave	bem	bem	Elyo kwena nacimbi icilesekesha, nolubeyo abeyele nalo lwine lulesekesha apa ponse pantashi tapabe mishishi elo mumbali emwaba fye utumishishi natwena utwasonsomana.	The hair cut too is funny. There is no hair in the middle only on the sides of the head and it is kinky too.
675_3	2	4971194812.jpg	"675_3_02_211006-124812_bem_dcc_elicit_1.wav
"	12	male	13.408	16000	vnd.wave	bem	bem	Nomba nafwala ifingi pamubili, kuli cimo ico aikakile mumukoshi, kumatwi nakobeka ifintu ifyalekanalekana, talemoneka bwino mwe.	He is wearing a lot of things. There is something tied around his neck, he has hang things on his ears. The look is not pleasant.
676_0	1	4135917871.jpg	"676_0_01_211006-125041_bem_9d4_elicit_0.wav
"	11	female	5.013	16000	vnd.wave	bem	bem	Shitata aleocelelako kamo kantu ekete kuminwe.	A man is welding something.
676_1	2	4135917871.jpg	"676_1_02_211006-124954_bem_dcc_elicit_0.wav
"	12	male	10.821	16000	vnd.wave	bem	bem	Elyo kalemoneka kantu akanoono sana pantu napalamisha lintu aleocelela.	It looks very small because he is very close when doing the welding.
676_3	2	4135917871.jpg	"676_3_02_211006-124954_bem_dcc_elicit_1.wav
"	12	male	9.188	16000	vnd.wave	bem	bem	Nimbona icampepo cilemoneka icatikama kabili icafiita cilemoneka kwati likoti.	I have seen. The jersey is thick and black it looks like a coat.
676_4	1	4135917871.jpg	"676_4_01_211006-125041_bem_9d4_elicit_2.wav
"	11	female	11.298	16000	vnd.wave	bem	bem	Elyo nomba uyu wine shitata alisunga nemwemfu ishitali kabili ishabuuta elyo kabili cilemoneka nalimo bushiku ubu aleoca.	This man had kept long white beards and it's like he is welding in the night.
677_1	2	2943772984.jpg	"677_1_02_211006-125315_bem_dcc_elicit_0.wav
"	12	male	8.666	16000	vnd.wave	bem	bem	Elyo cilemoneka umukashana no mulumendo baleenda, lubali lumbi balelanda pali lamya.	It is like a young man and a young woman are walking and on the other side they are talking on the phone.
677_2	1	2943772984.jpg	"677_2_01_211006-125258_bem_9d4_elicit_1.wav
"	11	female	10.436	16000	vnd.wave	bem	bem	Umo shitata aleshitisha pakamtemba elo umo shitata uuli pantashi ena nakwata tumo uto alelya muka pakapepa.	One man is selling in a small shop and another man in front had something on a paper that he is eating.
677_3	2	2943772984.jpg	"677_3_02_211006-125315_bem_dcc_elicit_1.wav
"	12	male	5.762	16000	vnd.wave	bem	bem	Cilemoneka kwati tuntu uyu shitata alelya tubalala bushe naumona?	It looks like this man is eating ground nuts have you seen?
677_4	1	2943772984.jpg	"677_4_01_211006-125258_bem_9d4_elicit_2.wav
"	11	female	12.886	16000	vnd.wave	bem	bem	Ee nimbona kwena tubalala utu alelya, elo mumusebo wakaena mulemoneka nalimo cushi cushi filya nampo nga pali uuleoca mupepi.	Yes I have seen he is eating groundnuts. The road looks smoky it's like someone is burning something nearby.
678_0	1	1425485485.jpg	"678_0_01_211006-125450_bem_9d4_elicit_0.wav
"	11	female	5.989	16000	vnd.wave	bem	bem	Abaice babili umulumendo nomukashana baleangala.	A young boy and a young girl are playing.
678_1	2	1425485485.jpg	"678_1_02_211006-125453_bem_dcc_elicit_0.wav
"	12	male	5.49	16000	vnd.wave	bem	bem	Aba balemoneka nipacilupwa, pali indume ne nkashi.	It looks like this is a family. There is a brother and a sister.
678_2	1	1425485485.jpg	"678_2_01_211006-125450_bem_9d4_elicit_1.wav
"	11	female	10.3	16000	vnd.wave	bem	bem	Ici icangalo baleangala cilemoneka nabacitemwa sana pantu bali abansansa, nga kakashana nakashibatako namenso.	It's like they are enjoying the game they are playing because they look happy. The girl has even closer her eyes.
678_3	2	1425485485.jpg	"678_3_02_211006-125453_bem_dcc_elicit_1.wav
"	12	male	6.806	16000	vnd.wave	bem	bem	Elyo balemoneka kwati balitemwana sana pantu nabasekelela.	It seems they love each other because they look very happy.
678_4	1	1425485485.jpg	"678_4_01_211006-125450_bem_9d4_elicit_2.wav
"	11	female	12.296	16000	vnd.wave	bem	bem	Elyo nga nalolesha imishishi shabo efyo shilemoneka awe shilondolola ati aba bena cishinka nipalupwa pantu nabakwata imishishi shapalana shonse shili ishabuuta.	You can tell that they are family because they both even have white hair.
679_0	1	2806632713.jpg	"679_0_01_211006-125710_bem_9d4_elicit_0.wav
"	11	female	6.942	16000	vnd.wave	bem	bem	Umwaice umulumendo ali pacimpelwa icitali.	A young boy is on a long swing.
679_1	2	2806632713.jpg	"679_1_02_211006-125722_bem_dcc_elicit_0.wav
"	12	male	9.369	16000	vnd.wave	bem	bem	Elyo nabamukakilila bwino sana pakutila tapusumwike nokupona.	He is safely tied so that he does not fall.
679_2	1	2806632713.jpg	"679_2_01_211006-125710_bem_9d4_elicit_1.wav
"	11	female	12.047	16000	vnd.wave	bem	bem	Ici icimpelwa cakaena balicipanga bwino sana pantu nacikwata intambo ishingi esho bakakilila nalimo shakulenga abantu tabaponene.	This swing is good because it has belts that you can use to tie yourself with so that you don't fall.
679_3	2	2806632713.jpg	"679_3_02_211006-125722_bem_dcc_elicit_1.wav
"	12	male	3.38	16000	vnd.wave	bem	bem	Nomba bushe naumona ifyo afwele uyu umwaice?	Have you noticed what this young is wearing?
67_0	1	4970966523.jpg	"67_0_01_210928-001420_bem_72c_elicit_0.wav
"	11	male	6.193	16000	vnd.wave	bem	bem	Namayo alelya icakulya.	A woman is eating food.
67_1	2	4970966523.jpg	"67_1_02_210927-151513_bem_81c_elicit_0.wav
"	12	male	11.684	16000	vnd.wave	bem	bem	Apantu pekele umukashana uyu, bushe nindungama ukutila nipancende yakushitapo ifyakulya?	Is that a place where you can buy food where that young woman is sitting?
67_2	1	4970966523.jpg	"67_2_01_210928-001420_bem_72c_elicit_1.wav
"	11	male	8.439	16000	vnd.wave	bem	bem	Endita e, namulungama, pakushitila ifyakulya.	Yes, it is a food place. 
67_3	2	4970966523.jpg	"67_3_02_210927-151513_bem_81c_elicit_1.wav
"	12	male	12.705	16000	vnd.wave	bem	bem	Ukulolesha imiliile ileliilamo umukashana alemoneka kwati ali nesala sana, bushe kuti caba efyo?	Looking at how the girl is eating, it's like she is very hungry.
67_4	1	4970966523.jpg	"67_4_01_210928-001420_bem_72c_elicit_2.wav
"	11	male	10.141	16000	vnd.wave	bem	bem	Ee, ali nsala icine cine, echo afililwe nokuyaikala kumbi aamba ukulila palya pene pancende.	Yes she is very hungry that is why she is even eating from right there.
680_0	1	2893518092.jpg	"680_0_01_211006-125854_bem_9d4_elicit_0.wav
"	11	female	6.965	16000	vnd.wave	bem	bem	Bakapaso bali mucibansa nabeminina.	Body guards are standing in the ground.
680_1	2	2893518092.jpg	"680_1_02_211006-125853_bem_dcc_elicit_0.wav
"	12	male	10.527	16000	vnd.wave	bem	bem	Nakabili muminwe yabo nabemya imfuti elyo bambi bemishe ifyapala imifwi.	They are holding guns in their hands and others are holding what look like spears.
680_3	2	2893518092.jpg	"680_3_02_211006-125853_bem_dcc_elicit_1.wav
"	12	male	6.602	16000	vnd.wave	bem	bem	Nomba bushe ifi ifyabulungana ifyo bemishe muminwe nifinshi?	What these round things they are lifting?
680_4	1	2893518092.jpg	"680_4_01_211006-125854_bem_9d4_elicit_2.wav
"	11	female	7.418	16000	vnd.wave	bem	bem	Ishi bakwete ninkwela isho babomfya lintu bali pabulwi.	These are shields that they use in battle
681_0	1	4665446842.jpg	"681_0_01_211006-130115_bem_9d4_elicit_0.wav
"	11	female	6.034	16000	vnd.wave	bem	bem	Abalumendo nabakashana bali mucibansa cafyangalo.	Young men and young women are in a play ground.
681_1	2	4665446842.jpg	"681_1_02_211006-130139_bem_dcc_elicit_0.wav
"	12	male	10.89	16000	vnd.wave	bem	bem	Umu mucibansa nimulya bangalila icangalo cakushelemuka ne nsapato shamawilo.	In this ground is where they play roller skating.
681_2	1	4665446842.jpg	"681_2_01_211006-130115_bem_9d4_elicit_1.wav
"	11	female	5.989	16000	vnd.wave	bem	bem	Bushe naumona fintu bafwele abakashana bakaena nabalumendo?	Have you seen what these very young men and young women are wearing?
681_3	2	4665446842.jpg	"681_3_02_211006-130139_bem_dcc_elicit_1.wav
"	12	male	12.205	16000	vnd.wave	bem	bem	Nimbona pantu cilemoneka kwati aba libumba limo nabafwala fimo fine ifyafiita ne nsapato shamawilo.	I have seen. It looks like they are on the same team because they are wearing black and roller shoes.
681_4	1	4665446842.jpg	"681_4_01_211006-130115_bem_9d4_elicit_2.wav
"	11	female	11.479	16000	vnd.wave	bem	bem	Cacine libumba limo ili elo muibansa cine nakwisa nabantu bambi aba beshile fye mukutamba aba bakaleangala icangalo.	It is true this is one team. There are also other people in the ground who have come to watch them
682_0	1	1606988704.jpg	"682_0_01_211006-130319_bem_9d4_elicit_0.wav
"	11	female	6.102	16000	vnd.wave	bem	bem	Abaice batatu bali panse baleangala.	Three children are playing outside.
682_1	2	1606988704.jpg	"682_1_02_211006-130320_bem_dcc_elicit_0.wav
"	12	male	11.207	16000	vnd.wave	bem	bem	Uku kulemoneka kwati tepanse fye lelo nikumpanga kuntu baanika ifyani ifyauma.	This is not just outside but it is a place in the bush where they dry reeds.
682_2	1	1606988704.jpg	"682_2_01_211006-130319_bem_9d4_elicit_1.wav
"	11	female	12.387	16000	vnd.wave	bem	bem	Elo kabili ukwangala baleangala aba bana beleangasha ifyani balefipoosa mumuulu, nga nikamo nakanina napamupili wafyani.	They are playing with the Reed. One has even climbed on top of a reed bunch.
682_3	2	1606988704.jpg	"682_3_02_211006-130320_bem_dcc_elicit_1.wav
"	12	male	6.783	16000	vnd.wave	bem	bem	Bushe naumona ukutila kuli ifyani ifyo balongele kwati mumiseke?	Have you seen that there are reeds that have been put in buskets?
682_4	1	1606988704.jpg	"682_4_01_211006-130319_bem_9d4_elicit_2.wav
"	11	female	12.931	16000	vnd.wave	bem	bem	Ca cine nimbona pantu nga walolekesha bwino, ishi miseke elo balongamo ifyani elo abana babili baninapo pamuulu wamiseke.	Yes it is true I have seen. These baskets have been packed with reed and the children are on top of the Reed.
683_0	1	5024991277.jpg	"683_0_01_211006-130529_bem_9d4_elicit_0.wav
"	11	female	5.785	16000	vnd.wave	bem	bem	Umulumendo nomukashana baleimba.	A young man and a young woman are singing.
