image	sentence_id	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang
705_3	02	3443460885.jpg	"705_3_02_211006-143251_bem_dcc_elicit_1.wav
"	12	male	6.579	16000	vnd.wave	bem	bem
705_4	01	3443460885.jpg	"705_4_01_211006-143251_bem_9d4_elicit_2.wav
"	11	male	5.921	16000	vnd.wave	bem	bem
706_0	01	480200554.jpg	"706_0_01_211006-143419_bem_9d4_elicit_0.wav
"	11	male	8.689	16000	vnd.wave	bem	bem
706_1	02	480200554.jpg	"706_1_02_211006-143419_bem_dcc_elicit_0.wav
"	12	male	11.479	16000	vnd.wave	bem	bem
706_2	01	480200554.jpg	"706_2_01_211006-143419_bem_9d4_elicit_1.wav
"	11	male	10.413	16000	vnd.wave	bem	bem
706_3	02	480200554.jpg	"706_3_02_211006-143419_bem_dcc_elicit_1.wav
"	12	male	7.169	16000	vnd.wave	bem	bem
706_4	01	480200554.jpg	"706_4_01_211006-143419_bem_9d4_elicit_2.wav
"	11	male	7.214	16000	vnd.wave	bem	bem
707_0	01	5723822388.jpg	"707_0_01_211006-143539_bem_9d4_elicit_0.wav
"	11	male	11.275	16000	vnd.wave	bem	bem
707_1	02	5723822388.jpg	"707_1_02_211006-143531_bem_dcc_elicit_0.wav
"	12	male	9.551	16000	vnd.wave	bem	bem
707_2	01	5723822388.jpg	"707_2_01_211006-143539_bem_9d4_elicit_1.wav
"	11	male	11.479	16000	vnd.wave	bem	bem
707_3	02	5723822388.jpg	"707_3_02_211006-143531_bem_dcc_elicit_1.wav
"	12	male	5.876	16000	vnd.wave	bem	bem
707_4	01	5723822388.jpg	"707_4_01_211006-143539_bem_9d4_elicit_2.wav
"	11	male	12.75	16000	vnd.wave	bem	bem
708_0	01	4010233873.jpg	"708_0_01_211006-143742_bem_9d4_elicit_0.wav
"	11	male	4.991	16000	vnd.wave	bem	bem
708_1	02	4010233873.jpg	"708_1_02_211006-143735_bem_dcc_elicit_0.wav
"	12	male	9.256	16000	vnd.wave	bem	bem
708_2	01	4010233873.jpg	"708_2_01_211006-143742_bem_9d4_elicit_1.wav
"	11	male	8.326	16000	vnd.wave	bem	bem
708_3	02	4010233873.jpg	"708_3_02_211006-143735_bem_dcc_elicit_1.wav
"	12	male	6.76	16000	vnd.wave	bem	bem
708_4	01	4010233873.jpg	"708_4_01_211006-143742_bem_9d4_elicit_2.wav
"	11	male	10.912	16000	vnd.wave	bem	bem
709_0	01	50735095.jpg	"709_0_01_211006-143908_bem_9d4_elicit_0.wav
"	11	male	5.104	16000	vnd.wave	bem	bem
709_1	02	50735095.jpg	"709_1_02_211006-143906_bem_dcc_elicit_0.wav
"	12	male	7.577	16000	vnd.wave	bem	bem
709_2	01	50735095.jpg	"709_2_01_211006-143908_bem_9d4_elicit_1.wav
"	11	male	7.464	16000	vnd.wave	bem	bem
709_3	02	50735095.jpg	"709_3_02_211006-143906_bem_dcc_elicit_1.wav
"	12	male	9.12	16000	vnd.wave	bem	bem
709_4	01	50735095.jpg	"709_4_01_211006-143908_bem_9d4_elicit_2.wav
"	11	male	8.666	16000	vnd.wave	bem	bem
70_0	01	2770795174.jpg	"70_0_01_210928-002239_bem_72c_elicit_0.wav
"	11	male	5.581	16000	vnd.wave	bem	bem
70_1	02	2770795174.jpg	"70_1_02_210927-152239_bem_81c_elicit_0.wav
"	12	male	11.661	16000	vnd.wave	bem	bem
70_2	01	2770795174.jpg	"70_2_01_210928-002239_bem_72c_elicit_1.wav
"	11	male	7.101	16000	vnd.wave	bem	bem
70_3	02	2770795174.jpg	"70_3_02_210927-152239_bem_81c_elicit_1.wav
"	12	male	7.872	16000	vnd.wave	bem	bem
70_4	01	2770795174.jpg	"70_4_01_210928-002239_bem_72c_elicit_2.wav
"	11	male	5.286	16000	vnd.wave	bem	bem
710_0	01	3044359043.jpg	"710_0_01_211006-144028_bem_9d4_elicit_0.wav
"	11	male	3.924	16000	vnd.wave	bem	bem
710_1	02	3044359043.jpg	"710_1_02_211006-144034_bem_dcc_elicit_0.wav
"	12	male	9.347	16000	vnd.wave	bem	bem
710_2	01	3044359043.jpg	"710_2_01_211006-144028_bem_9d4_elicit_1.wav
"	11	male	8.643	16000	vnd.wave	bem	bem
710_3	02	3044359043.jpg	"710_3_02_211006-144034_bem_dcc_elicit_1.wav
"	12	male	8.19	16000	vnd.wave	bem	bem
710_4	01	3044359043.jpg	"710_4_01_211006-144028_bem_9d4_elicit_2.wav
"	11	male	8.485	16000	vnd.wave	bem	bem
711_0	01	75902281.jpg	"711_0_01_211006-144249_bem_9d4_elicit_0.wav
"	11	male	4.356	16000	vnd.wave	bem	bem
711_1	02	75902281.jpg	"711_1_02_211006-144248_bem_dcc_elicit_0.wav
"	12	male	8.031	16000	vnd.wave	bem	bem
711_2	01	75902281.jpg	"711_2_01_211006-144249_bem_9d4_elicit_1.wav
"	11	male	6.874	16000	vnd.wave	bem	bem
711_3	02	75902281.jpg	"711_3_02_211006-144248_bem_dcc_elicit_1.wav
"	12	male	6.692	16000	vnd.wave	bem	bem
711_4	01	75902281.jpg	"711_4_01_211006-144249_bem_9d4_elicit_2.wav
"	11	male	9.914	16000	vnd.wave	bem	bem
712_0	01	2387900324.jpg	"712_0_01_211006-144457_bem_9d4_elicit_0.wav
"	11	female	6.806	16000	vnd.wave	bem	bem
712_1	02	2387900324.jpg	"712_1_02_211006-144421_bem_dcc_elicit_0.wav
"	12	male	10.708	16000	vnd.wave	bem	bem
712_2	01	2387900324.jpg	"712_2_01_211006-144457_bem_9d4_elicit_1.wav
"	11	female	6.42	16000	vnd.wave	bem	bem
712_3	02	2387900324.jpg	"712_3_02_211006-144421_bem_dcc_elicit_1.wav
"	12	male	6.897	16000	vnd.wave	bem	bem
712_4	01	2387900324.jpg	"712_4_01_211006-144457_bem_9d4_elicit_2.wav
"	11	female	10.254	16000	vnd.wave	bem	bem
713_0	01	6898063797.jpg	"713_0_01_211006-144627_bem_9d4_elicit_0.wav
"	11	female	5.762	16000	vnd.wave	bem	bem
713_1	02	6898063797.jpg	"713_1_02_211006-144624_bem_dcc_elicit_0.wav
"	12	male	8.303	16000	vnd.wave	bem	bem
713_2	01	6898063797.jpg	"713_2_01_211006-144627_bem_9d4_elicit_1.wav
"	11	female	8.349	16000	vnd.wave	bem	bem
713_3	02	6898063797.jpg	"713_3_02_211006-144624_bem_dcc_elicit_1.wav
"	12	male	7.101	16000	vnd.wave	bem	bem
713_4	01	6898063797.jpg	"713_4_01_211006-144627_bem_9d4_elicit_2.wav
"	11	female	10.141	16000	vnd.wave	bem	bem
714_0	01	3550348169.jpg	"714_0_01_211006-144834_bem_9d4_elicit_0.wav
"	11	female	6.76	16000	vnd.wave	bem	bem
714_1	02	3550348169.jpg	"714_1_02_211006-144852_bem_dcc_elicit_0.wav
"	12	male	10.867	16000	vnd.wave	bem	bem
714_2	01	3550348169.jpg	"714_2_01_211006-144834_bem_9d4_elicit_1.wav
"	11	female	9.574	16000	vnd.wave	bem	bem
714_3	02	3550348169.jpg	"714_3_02_211006-144852_bem_dcc_elicit_1.wav
"	12	male	3.856	16000	vnd.wave	bem	bem
714_4	01	3550348169.jpg	"714_4_01_211006-144834_bem_9d4_elicit_2.wav
"	11	female	8.78	16000	vnd.wave	bem	bem
715_0	01	4755631633.jpg	"715_0_01_211006-145019_bem_9d4_elicit_0.wav
"	11	female	5.49	16000	vnd.wave	bem	bem
715_1	02	4755631633.jpg	"715_1_02_211006-145024_bem_dcc_elicit_0.wav
"	12	male	8.78	16000	vnd.wave	bem	bem
715_2	01	4755631633.jpg	"715_2_01_211006-145019_bem_9d4_elicit_1.wav
"	11	female	14.678	16000	vnd.wave	bem	bem
715_3	02	4755631633.jpg	"715_3_02_211006-145024_bem_dcc_elicit_1.wav
"	12	male	8.303	16000	vnd.wave	bem	bem
715_4	01	4755631633.jpg	"715_4_01_211006-145019_bem_9d4_elicit_2.wav
"	11	female	6.965	16000	vnd.wave	bem	bem
716_0	01	4717508243.jpg	"716_0_01_211006-145215_bem_9d4_elicit_0.wav
"	11	female	9.097	16000	vnd.wave	bem	bem
716_1	02	4717508243.jpg	"716_1_02_211006-145157_bem_dcc_elicit_0.wav
"	12	male	7.305	16000	vnd.wave	bem	bem
716_2	01	4717508243.jpg	"716_2_01_211006-145215_bem_9d4_elicit_1.wav
"	11	female	6.511	16000	vnd.wave	bem	bem
716_3	02	4717508243.jpg	"716_3_02_211006-145157_bem_dcc_elicit_1.wav
"	12	male	9.71	16000	vnd.wave	bem	bem
716_4	01	4717508243.jpg	"716_4_01_211006-145215_bem_9d4_elicit_2.wav
"	11	female	7.554	16000	vnd.wave	bem	bem
717_0	01	4287405602.jpg	"717_0_01_211006-145334_bem_9d4_elicit_0.wav
"	11	female	4.877	16000	vnd.wave	bem	bem
717_1	02	4287405602.jpg	"717_1_02_211006-145332_bem_dcc_elicit_0.wav
"	12	male	7.101	16000	vnd.wave	bem	bem
717_2	01	4287405602.jpg	"717_2_01_211006-145334_bem_9d4_elicit_1.wav
"	11	female	6.624	16000	vnd.wave	bem	bem
717_3	02	4287405602.jpg	"717_3_02_211006-145332_bem_dcc_elicit_1.wav
"	12	male	7.328	16000	vnd.wave	bem	bem
717_4	01	4287405602.jpg	"717_4_01_211006-145334_bem_9d4_elicit_2.wav
"	11	female	7.101	16000	vnd.wave	bem	bem
718_0	01	203198713.jpg	"718_0_01_211006-145457_bem_9d4_elicit_0.wav
"	11	female	5.717	16000	vnd.wave	bem	bem
718_1	02	203198713.jpg	"718_1_02_211006-145433_bem_dcc_elicit_0.wav
"	12	male	7.736	16000	vnd.wave	bem	bem
718_2	01	203198713.jpg	"718_2_01_211006-145457_bem_9d4_elicit_1.wav
"	11	female	4.378	16000	vnd.wave	bem	bem
718_3	02	203198713.jpg	"718_3_02_211006-145433_bem_dcc_elicit_1.wav
"	12	male	9.664	16000	vnd.wave	bem	bem
718_4	01	203198713.jpg	"718_4_01_211006-145457_bem_9d4_elicit_2.wav
"	11	female	8.212	16000	vnd.wave	bem	bem
719_0	01	2605591891.jpg	"719_0_01_211006-145656_bem_9d4_elicit_0.wav
"	11	female	6.602	16000	vnd.wave	bem	bem
719_1	02	2605591891.jpg	"719_1_02_211006-145656_bem_dcc_elicit_0.wav
"	12	male	8.621	16000	vnd.wave	bem	bem
719_2	01	2605591891.jpg	"719_2_01_211006-145656_bem_9d4_elicit_1.wav
"	11	female	4.923	16000	vnd.wave	bem	bem
719_3	02	2605591891.jpg	"719_3_02_211006-145656_bem_dcc_elicit_1.wav
"	12	male	6.67	16000	vnd.wave	bem	bem
719_4	01	2605591891.jpg	"719_4_01_211006-145656_bem_9d4_elicit_2.wav
"	11	female	7.305	16000	vnd.wave	bem	bem
71_0	01	1398957709.jpg	"71_0_01_210928-002413_bem_72c_elicit_0.wav
"	11	male	7.645	16000	vnd.wave	bem	bem
71_1	02	1398957709.jpg	"71_1_02_210927-152439_bem_81c_elicit_0.wav
"	12	male	8.712	16000	vnd.wave	bem	bem
71_2	01	1398957709.jpg	"71_2_01_210928-002413_bem_72c_elicit_1.wav
"	11	male	5.422	16000	vnd.wave	bem	bem
71_3	02	1398957709.jpg	"71_3_02_210927-152439_bem_81c_elicit_1.wav
"	12	male	7.373	16000	vnd.wave	bem	bem
71_4	01	1398957709.jpg	"71_4_01_210928-002413_bem_72c_elicit_2.wav
"	11	male	5.263	16000	vnd.wave	bem	bem
720_0	01	6914075994.jpg	"720_0_01_211006-145824_bem_9d4_elicit_0.wav
"	11	female	3.698	16000	vnd.wave	bem	bem
720_1	02	6914075994.jpg	"720_1_02_211006-145816_bem_dcc_elicit_0.wav
"	12	male	5.535	16000	vnd.wave	bem	bem
720_2	01	6914075994.jpg	"720_2_01_211006-145824_bem_9d4_elicit_1.wav
"	11	female	9.778	16000	vnd.wave	bem	bem
720_3	02	6914075994.jpg	"720_3_02_211006-145816_bem_dcc_elicit_1.wav
"	12	male	7.35	16000	vnd.wave	bem	bem
720_4	01	6914075994.jpg	"720_4_01_211006-145824_bem_9d4_elicit_2.wav
"	11	female	5.49	16000	vnd.wave	bem	bem
721_0	01	7672048656.jpg	"721_0_01_211010-123127_bem_6b0_elicit_0.wav
"	11	male	5.898	16000	vnd.wave	bem	bem
721_2	01	7672048656.jpg	"721_2_01_211010-123127_bem_6b0_elicit_1.wav
"	11	male	6.783	16000	vnd.wave	bem	bem
721_3	02	7672048656.jpg	"721_3_02_211010-123150_bem_81c_elicit_1.wav
"	12	male	8.485	16000	vnd.wave	bem	bem
721_4	01	7672048656.jpg	"721_4_01_211010-123127_bem_6b0_elicit_2.wav
"	11	male	7.781	16000	vnd.wave	bem	bem
722_0	01	7537460976.jpg	"722_0_01_211010-123403_bem_6b0_elicit_0.wav
"	11	male	5.263	16000	vnd.wave	bem	bem
722_1	02	7537460976.jpg	"722_1_02_211010-123608_bem_81c_elicit_0.wav
"	12	male	3.561	16000	vnd.wave	bem	bem
722_2	01	7537460976.jpg	"722_2_01_211010-123403_bem_6b0_elicit_1.wav
"	11	male	10.141	16000	vnd.wave	bem	bem
722_3	02	7537460976.jpg	"722_3_02_211010-123608_bem_81c_elicit_1.wav
"	12	male	5.717	16000	vnd.wave	bem	bem
722_4	01	7537460976.jpg	"722_4_01_211010-123403_bem_6b0_elicit_2.wav
"	11	male	6.647	16000	vnd.wave	bem	bem
723_0	01	4638645892.jpg	"723_0_01_211010-123655_bem_6b0_elicit_0.wav
"	11	male	8.598	16000	vnd.wave	bem	bem
723_1	02	4638645892.jpg	"723_1_02_211010-123725_bem_81c_elicit_0.wav
"	12	male	5.422	16000	vnd.wave	bem	bem
723_2	01	4638645892.jpg	"723_2_01_211010-123655_bem_6b0_elicit_1.wav
"	11	male	8.666	16000	vnd.wave	bem	bem
723_3	02	4638645892.jpg	"723_3_02_211010-123725_bem_81c_elicit_1.wav
"	12	male	6.851	16000	vnd.wave	bem	bem
723_4	01	4638645892.jpg	"723_4_01_211010-123655_bem_6b0_elicit_2.wav
"	11	male	12.682	16000	vnd.wave	bem	bem
724_0	01	7119846943.jpg	"724_0_01_211010-123911_bem_6b0_elicit_0.wav
"	11	male	5.399	16000	vnd.wave	bem	bem
724_1	02	7119846943.jpg	"724_1_02_211010-123927_bem_81c_elicit_0.wav
"	12	male	3.834	16000	vnd.wave	bem	bem
724_2	01	7119846943.jpg	"724_2_01_211010-123911_bem_6b0_elicit_1.wav
"	11	male	6.874	16000	vnd.wave	bem	bem
724_3	02	7119846943.jpg	"724_3_02_211010-123927_bem_81c_elicit_1.wav
"	12	male	4.197	16000	vnd.wave	bem	bem
724_4	01	7119846943.jpg	"724_4_01_211010-123911_bem_6b0_elicit_2.wav
"	11	male	12.705	16000	vnd.wave	bem	bem
725_0	01	3516312179.jpg	"725_0_01_211010-124709_bem_6b0_elicit_0.wav
"	11	male	7.804	16000	vnd.wave	bem	bem
725_1	02	3516312179.jpg	"725_1_02_211010-124758_bem_81c_elicit_0.wav
"	12	male	4.356	16000	vnd.wave	bem	bem
725_2	01	3516312179.jpg	"725_2_01_211010-124709_bem_6b0_elicit_1.wav
"	11	male	9.165	16000	vnd.wave	bem	bem
725_3	02	3516312179.jpg	"725_3_02_211010-124758_bem_81c_elicit_1.wav
"	12	male	4.832	16000	vnd.wave	bem	bem
725_4	01	3516312179.jpg	"725_4_01_211010-124709_bem_6b0_elicit_2.wav
"	11	male	9.664	16000	vnd.wave	bem	bem
726_0	01	218211630.jpg	"726_0_01_211010-124828_bem_6b0_elicit_0.wav
"	11	male	4.877	16000	vnd.wave	bem	bem
726_1	02	218211630.jpg	"726_1_02_211010-124926_bem_81c_elicit_0.wav
"	12	male	8.893	16000	vnd.wave	bem	bem
726_2	01	218211630.jpg	"726_2_01_211010-124828_bem_6b0_elicit_1.wav
"	11	male	7.645	16000	vnd.wave	bem	bem
726_3	02	218211630.jpg	"726_3_02_211010-124926_bem_81c_elicit_1.wav
"	12	male	4.446	16000	vnd.wave	bem	bem
726_4	01	218211630.jpg	"726_4_01_211010-124828_bem_6b0_elicit_2.wav
"	11	male	8.553	16000	vnd.wave	bem	bem
727_0	01	3350614753.jpg	"727_0_01_211010-125237_bem_6b0_elicit_0.wav
"	11	male	4.424	16000	vnd.wave	bem	bem
727_1	02	3350614753.jpg	"727_1_02_211010-125038_bem_81c_elicit_0.wav
"	12	male	5.059	16000	vnd.wave	bem	bem
727_2	01	3350614753.jpg	"727_2_01_211010-125237_bem_6b0_elicit_1.wav
"	11	male	6.284	16000	vnd.wave	bem	bem
727_3	02	3350614753.jpg	"727_3_02_211010-125038_bem_81c_elicit_1.wav
"	12	male	4.219	16000	vnd.wave	bem	bem
727_4	01	3350614753.jpg	"727_4_01_211010-125237_bem_6b0_elicit_2.wav
"	11	male	12.705	16000	vnd.wave	bem	bem
728_0	01	6477783923.jpg	"728_0_01_211010-125332_bem_6b0_elicit_0.wav
"	11	male	4.764	16000	vnd.wave	bem	bem
728_1	02	6477783923.jpg	"728_1_02_211010-035325_bem_81c_elicit_0.wav
"	12	male	5.263	16000	vnd.wave	bem	bem
728_2	01	6477783923.jpg	"728_2_01_211010-125332_bem_6b0_elicit_1.wav
"	11	male	8.621	16000	vnd.wave	bem	bem
728_3	02	6477783923.jpg	"728_3_02_211010-035325_bem_81c_elicit_1.wav
"	12	male	5.966	16000	vnd.wave	bem	bem
728_4	01	6477783923.jpg	"728_4_01_211010-125332_bem_6b0_elicit_2.wav
"	11	male	7.623	16000	vnd.wave	bem	bem
729_0	01	7284206940.jpg	"729_0_01_211010-125744_bem_6b0_elicit_0.wav
"	11	male	5.286	16000	vnd.wave	bem	bem
729_1	02	7284206940.jpg	"729_1_02_211010-035731_bem_81c_elicit_0.wav
"	12	male	6.034	16000	vnd.wave	bem	bem
729_2	01	7284206940.jpg	"729_2_01_211010-125744_bem_6b0_elicit_1.wav
"	11	male	10.912	16000	vnd.wave	bem	bem
729_3	02	7284206940.jpg	"729_3_02_211010-035731_bem_81c_elicit_1.wav
"	12	male	4.923	16000	vnd.wave	bem	bem
729_4	01	7284206940.jpg	"729_4_01_211010-125744_bem_6b0_elicit_2.wav
"	11	male	8.666	16000	vnd.wave	bem	bem
72_0	01	236730743.jpg	"72_0_01_210928-002757_bem_72c_elicit_0.wav
"	11	male	5.558	16000	vnd.wave	bem	bem
72_1	02	236730743.jpg	"72_1_02_210927-152805_bem_81c_elicit_0.wav
"	12	male	8.848	16000	vnd.wave	bem	bem
72_2	01	236730743.jpg	"72_2_01_210928-002757_bem_72c_elicit_1.wav
"	11	male	4.333	16000	vnd.wave	bem	bem
72_3	02	236730743.jpg	"72_3_02_210927-152805_bem_81c_elicit_1.wav
"	12	male	6.08	16000	vnd.wave	bem	bem
72_4	01	236730743.jpg	"72_4_01_210928-002757_bem_72c_elicit_2.wav
"	11	male	8.734	16000	vnd.wave	bem	bem
730_0	01	3300019891.jpg	"730_0_01_211010-125919_bem_6b0_elicit_0.wav
"	11	male	7.305	16000	vnd.wave	bem	bem
730_1	02	3300019891.jpg	"730_1_02_211010-035902_bem_81c_elicit_0.wav
"	12	male	5.785	16000	vnd.wave	bem	bem
730_2	01	3300019891.jpg	"730_2_01_211010-125919_bem_6b0_elicit_1.wav
"	11	male	7.963	16000	vnd.wave	bem	bem
730_3	02	3300019891.jpg	"730_3_02_211010-035902_bem_81c_elicit_1.wav
"	12	male	5.966	16000	vnd.wave	bem	bem
730_4	01	3300019891.jpg	"730_4_01_211010-125919_bem_6b0_elicit_2.wav
"	11	male	7.373	16000	vnd.wave	bem	bem
731_0	01	153955101.jpg	"731_0_01_211010-130124_bem_6b0_elicit_0.wav
"	11	male	4.537	16000	vnd.wave	bem	bem
731_1	02	153955101.jpg	"731_1_02_211010-040122_bem_81c_elicit_0.wav
"	12	male	3.652	16000	vnd.wave	bem	bem
731_2	01	153955101.jpg	"731_2_01_211010-130124_bem_6b0_elicit_1.wav
"	11	male	7.033	16000	vnd.wave	bem	bem
731_3	02	153955101.jpg	"731_3_02_211010-040122_bem_81c_elicit_1.wav
"	12	male	5.104	16000	vnd.wave	bem	bem
731_4	01	153955101.jpg	"731_4_01_211010-130124_bem_6b0_elicit_2.wav
"	11	male	7.849	16000	vnd.wave	bem	bem
732_0	01	4686013969.jpg	"732_0_01_211010-130338_bem_6b0_elicit_0.wav
"	11	male	8.212	16000	vnd.wave	bem	bem
732_1	02	4686013969.jpg	"732_1_02_211010-040342_bem_81c_elicit_0.wav
"	12	male	4.197	16000	vnd.wave	bem	bem
732_2	01	4686013969.jpg	"732_2_01_211010-130338_bem_6b0_elicit_1.wav
"	11	male	9.279	16000	vnd.wave	bem	bem
732_3	02	4686013969.jpg	"732_3_02_211010-040342_bem_81c_elicit_1.wav
"	12	male	4.038	16000	vnd.wave	bem	bem
732_4	01	4686013969.jpg	"732_4_01_211010-130338_bem_6b0_elicit_2.wav
"	11	male	5.376	16000	vnd.wave	bem	bem
733_0	01	6969258781.jpg	"733_0_01_211010-130720_bem_6b0_elicit_0.wav
"	11	male	7.849	16000	vnd.wave	bem	bem
733_1	02	6969258781.jpg	"733_1_02_211010-040717_bem_81c_elicit_0.wav
"	12	male	6.897	16000	vnd.wave	bem	bem
733_2	01	6969258781.jpg	"733_2_01_211010-130720_bem_6b0_elicit_1.wav
"	11	male	10.322	16000	vnd.wave	bem	bem
733_3	02	6969258781.jpg	"733_3_02_211010-040717_bem_81c_elicit_1.wav
"	12	male	3.993	16000	vnd.wave	bem	bem
733_4	01	6969258781.jpg	"733_4_01_211010-130720_bem_6b0_elicit_2.wav
"	11	male	9.483	16000	vnd.wave	bem	bem
734_0	01	4834129500.jpg	"734_0_01_211010-130949_bem_6b0_elicit_0.wav
"	11	male	4.242	16000	vnd.wave	bem	bem
734_1	02	4834129500.jpg	"734_1_02_211010-040932_bem_81c_elicit_0.wav
"	12	male	4.741	16000	vnd.wave	bem	bem
734_2	01	4834129500.jpg	"734_2_01_211010-130949_bem_6b0_elicit_1.wav
"	11	male	4.106	16000	vnd.wave	bem	bem
734_3	02	4834129500.jpg	"734_3_02_211010-040932_bem_81c_elicit_1.wav
"	12	male	5.876	16000	vnd.wave	bem	bem
734_4	01	4834129500.jpg	"734_4_01_211010-130949_bem_6b0_elicit_2.wav
"	11	male	10.481	16000	vnd.wave	bem	bem
735_0	01	2413495734.jpg	"735_0_01_211010-131559_bem_6b0_elicit_0.wav
"	11	male	4.219	16000	vnd.wave	bem	bem
735_1	02	2413495734.jpg	"735_1_02_211010-041238_bem_81c_elicit_0.wav
"	12	male	5.308	16000	vnd.wave	bem	bem
735_2	01	2413495734.jpg	"735_2_01_211010-131559_bem_6b0_elicit_1.wav
"	11	male	6.375	16000	vnd.wave	bem	bem
735_3	02	2413495734.jpg	"735_3_02_211010-041238_bem_81c_elicit_1.wav
"	12	male	3.63	16000	vnd.wave	bem	bem
735_4	01	2413495734.jpg	"735_4_01_211010-131559_bem_6b0_elicit_2.wav
"	11	male	7.418	16000	vnd.wave	bem	bem
736_0	01	1496935683.jpg	"736_0_01_211010-131649_bem_6b0_elicit_0.wav
"	11	male	4.219	16000	vnd.wave	bem	bem
736_1	02	1496935683.jpg	"736_1_02_211010-041513_bem_81c_elicit_0.wav
"	12	male	6.556	16000	vnd.wave	bem	bem
736_2	01	1496935683.jpg	"736_2_01_211010-131649_bem_6b0_elicit_1.wav
"	11	male	11.321	16000	vnd.wave	bem	bem
736_3	02	1496935683.jpg	"736_3_02_211010-041513_bem_81c_elicit_1.wav
"	12	male	4.809	16000	vnd.wave	bem	bem
736_4	01	1496935683.jpg	"736_4_01_211010-131649_bem_6b0_elicit_2.wav
"	11	male	8.031	16000	vnd.wave	bem	bem
737_0	01	3495222368.jpg	"737_0_01_211010-132214_bem_6b0_elicit_0.wav
"	11	male	6.897	16000	vnd.wave	bem	bem
737_1	02	3495222368.jpg	"737_1_02_211010-042307_bem_81c_elicit_0.wav
"	12	male	5.671	16000	vnd.wave	bem	bem
737_2	01	3495222368.jpg	"737_2_01_211010-132214_bem_6b0_elicit_1.wav
"	11	male	7.033	16000	vnd.wave	bem	bem
737_3	02	3495222368.jpg	"737_3_02_211010-042307_bem_81c_elicit_1.wav
"	12	male	5.626	16000	vnd.wave	bem	bem
737_4	01	3495222368.jpg	"737_4_01_211010-132214_bem_6b0_elicit_2.wav
"	11	male	7.827	16000	vnd.wave	bem	bem
738_0	01	7951437376.jpg	"738_0_01_211010-132727_bem_6b0_elicit_0.wav
"	11	male	3.198	16000	vnd.wave	bem	bem
738_1	02	7951437376.jpg	"738_1_02_211010-042627_bem_81c_elicit_0.wav
"	12	male	4.061	16000	vnd.wave	bem	bem
738_2	01	7951437376.jpg	"738_2_01_211010-132727_bem_6b0_elicit_1.wav
"	11	male	5.104	16000	vnd.wave	bem	bem
738_3	02	7951437376.jpg	"738_3_02_211010-042627_bem_81c_elicit_1.wav
"	12	male	4.832	16000	vnd.wave	bem	bem
738_4	01	7951437376.jpg	"738_4_01_211010-132727_bem_6b0_elicit_2.wav
"	11	male	10.322	16000	vnd.wave	bem	bem
739_0	01	4871911622.jpg	"739_0_01_211010-133317_bem_6b0_elicit_0.wav
"	11	male	3.72	16000	vnd.wave	bem	bem
739_1	02	4871911622.jpg	"739_1_02_211010-043014_bem_81c_elicit_0.wav
"	12	male	6.193	16000	vnd.wave	bem	bem
739_2	01	4871911622.jpg	"739_2_01_211010-133317_bem_6b0_elicit_1.wav
"	11	male	7.26	16000	vnd.wave	bem	bem
739_3	02	4871911622.jpg	"739_3_02_211010-043014_bem_81c_elicit_1.wav
"	12	male	5.966	16000	vnd.wave	bem	bem
739_4	01	4871911622.jpg	"739_4_01_211010-133317_bem_6b0_elicit_2.wav
"	11	male	7.123	16000	vnd.wave	bem	bem
73_0	01	11214205.jpg	"73_0_01_210928-002936_bem_72c_elicit_0.wav
"	11	male	4.968	16000	vnd.wave	bem	bem
73_1	02	11214205.jpg	"73_1_02_210927-153008_bem_81c_elicit_0.wav
"	12	male	12.682	16000	vnd.wave	bem	bem
73_2	01	11214205.jpg	"73_2_01_210928-002936_bem_72c_elicit_1.wav
"	11	male	6.715	16000	vnd.wave	bem	bem
73_3	02	11214205.jpg	"73_3_02_210927-153008_bem_81c_elicit_1.wav
"	12	male	8.984	16000	vnd.wave	bem	bem
73_4	01	11214205.jpg	"73_4_01_210928-002936_bem_72c_elicit_2.wav
"	11	male	5.263	16000	vnd.wave	bem	bem
740_0	01	2700625647.jpg	"740_0_01_211010-133745_bem_6b0_elicit_0.wav
"	11	male	4.197	16000	vnd.wave	bem	bem
740_1	02	2700625647.jpg	"740_1_02_211010-043711_bem_81c_elicit_0.wav
"	12	male	4.197	16000	vnd.wave	bem	bem
740_2	01	2700625647.jpg	"740_2_01_211010-133745_bem_6b0_elicit_1.wav
"	11	male	5.308	16000	vnd.wave	bem	bem
740_3	02	2700625647.jpg	"740_3_02_211010-043711_bem_81c_elicit_1.wav
"	12	male	5.013	16000	vnd.wave	bem	bem
740_4	01	2700625647.jpg	"740_4_01_211010-133745_bem_6b0_elicit_2.wav
"	11	male	9.823	16000	vnd.wave	bem	bem
741_0	01	3375070563.jpg	"741_0_01_211012-142921_bem_6b0_elicit_0.wav
"	11	male	4.31	16000	vnd.wave	bem	bem
741_1	02	3375070563.jpg	"741_1_02_211011-163358_bem_81c_elicit_0.wav
"	12	male	3.176	16000	vnd.wave	bem	bem
741_2	01	3375070563.jpg	"741_2_01_211012-142921_bem_6b0_elicit_1.wav
"	11	male	4.9	16000	vnd.wave	bem	bem
741_3	02	3375070563.jpg	"741_3_02_211011-163358_bem_81c_elicit_1.wav
"	12	male	2.722	16000	vnd.wave	bem	bem
