image,image_id,speaker_id,gender,duration,sample_rate,audio_format,recording_lang,native_lang,bem_transcription,eng_translation
69_0,3091912922.jpg,11,male,5.989,16000,vnd.wave,bem,bem,Imbwa ilebutuka ne cidoli mukanwa.,A dog is running with a doll in its mouth.
69_1,3091912922.jpg,12,male,9.188,16000,vnd.wave,bem,bem,Icidoli ici bushe cidoli cakwangashe imbwa nangu cakwangasha abantu?,Is this doll for humans or for dogs?
69_2,3091912922.jpg,11,male,8.757,16000,vnd.wave,bem,bem,Ici icidoli cakwangasha imbwa elo shilomfwa bwino nga shilesuma sumamo pantu calinaka naka.,It is for dogs and they feel good bitting it because it is soft.
69_3,3091912922.jpg,12,male,7.963,16000,vnd.wave,bem,bem,So ninshi abaciipela imbwa ici icidoli muntu umwine wambwa?,So the owner of the dog is the one who gave it the doll?
69_4,3091912922.jpg,11,male,7.441,16000,vnd.wave,bem,bem,"Endita e, umwine wambwa ewaciiposele ukuti ileangasha.",Yes the owner of the dog gave it the doll to be playing with.
6_0,4939706481.jpg,11,male,6.329,16000,vnd.wave,bem,bem,Shikulu bantu alepeepa fwaka.,An old man is smoking a cigarette.
6_1,4939706481.jpg,12,male,6.874,16000,vnd.wave,bem,bem,Nakaka ne nkanshi alemoneka nafulwa bushe nibani alesonta?,He even has a frown on his face and is sad. Who is he pointing at?
6_2,4939706481.jpg,11,male,13.204,16000,vnd.wave,bem,bem,Umu muncende mulemoneka kwati nimucikuulwa cabwalwa alesonta uuleshitisha ubwalwa alekokola ukumupeela.,This looks like a bar. He is pointing at the bar tender because he is taking long to serve him.
6_3,4939706481.jpg,12,male,7.781,16000,vnd.wave,bem,bem,Shikulubantu alemoneka tali eka kuli naumbi uulemoneka uwikele mupepi nankwe bushe kuti aba ninani?,The old man doesn't seem to be alone. There seems to be another one seated near him. Who could it be?
6_4,4939706481.jpg,11,male,9.778,16000,vnd.wave,bem,bem,Ukulingana nakukumona imiloleseshe shamukashana ulemulolesha kuti mwamona ukuti ninamayo wakwe beshile nankwe.,"By the way this woman is looking at him, we can tell it's his woman."
700_0,6943141160.jpg,11,male,9.256,16000,vnd.wave,bem,bem,Umukashana aleangala icangalo icakuposa utumupila utunoono mumuulu., A young woman is juggling.
700_1,6943141160.jpg,12,male,8.417,16000,vnd.wave,bem,bem,Elyo aleposa utu utumupila tonse tutatu mumuulu nokutwankila pamo.,She is throwing three balls in the air and catching them all at once on their way back.
700_2,6943141160.jpg,11,male,6.987,16000,vnd.wave,bem,bem,Elyo kuntu ali uku kuntu kwayemba nga nshi kulemoneka ukwabusaka.,The place where she is looks clean.
700_3,6943141160.jpg,12,male,9.642,16000,vnd.wave,bem,bem,Iyi incende yakutushishapo fye pantu kuli nabalemutamba abekele munshi yacimuti.,This looks like a park because there are even some people watching her that are seated under  a tree.
700_4,6943141160.jpg,11,male,8.371,16000,vnd.wave,bem,bem,Ca cine pantu nimbona naumbi umulumendo naiminina akatalamukila nafwala necakatapakatapa.,True because I have seen another young man standing at a distance and is wearing something green.
701_0,28804571.jpg,11,male,5.671,16000,vnd.wave,bem,bem,Shitata ali panse aleisambilisha ifyakulwa.,A man is outside training how to fight.
701_1,28804571.jpg,12,male,9.415,16000,vnd.wave,bem,bem,Uyu shitata aliina alikwata nolufumo ulukalambako panoono nakabili alisebeka ne pala.,"This man is fat, with a pot belly and a partly bald head."
701_2,28804571.jpg,11,male,3.788,16000,vnd.wave,bem,bem,Bushe naumona fintu afwele shitata wakaena?,Have you seen what the same man is wearing?
701_3,28804571.jpg,12,male,7.6,16000,vnd.wave,bem,bem,Nimbona fintu afwele. afwelefye kaputula afwala namakapa kumakasa.,I have seen he is only wearing a short and some tropicals.
701_4,28804571.jpg,11,male,9.46,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
702_0,3733511876.jpg,11,male,10.821,16000,vnd.wave,bem,bem,Abalumendo babili nabeminina tabafwele namashati elyo kabili naumbi naiminina nao nashintilila napa ncinga.,Two young men are standing without wearing shirts while another is standing and leaning on a bicycle.
702_1,3733511876.jpg,12,male,9.959,16000,vnd.wave,bem,bem,Kumbali yabo nakwena kumoneka nikumusebo pantu kulemoneka abantu babili abaninine pamacinga balecofa balepita.,There seems to be a road besides them because there are people and others are passing ridding their bicycles.
702_2,3733511876.jpg,11,male,9.324,16000,vnd.wave,bem,bem,Umbi pali aba babili abeminine ukwabula ukufwala amashati naikata namumushana elo alemoneka ukutila nakalimo acilabutuka.,One of these shirtless young men is holding his waist and it looks like he was running.
702_3,3733511876.jpg,12,male,9.778,16000,vnd.wave,bem,bem,Iyi incende ilemoneka bwino sana nakabili mumbali muli nefimuti ifikalamba.,This place looks very nice and had big trees in the ends.
702_4,3733511876.jpg,11,male,13.703,16000,vnd.wave,bem,bem,Incende yakaena nakabili balikulilapo nakapuna akakwilapo apa pakweba uuli onse ulefwaya ukuyatuusha kuti ayatuushako fye nga anaka.,They have even put a seat on the place to take a rest when you feel tired.
703_0,5602737557.jpg,11,male,6.624,16000,vnd.wave,bem,bem,Abalumendo batatu bali kucibansa balebomba.,Three young men are working at the play ground.
703_1,5602737557.jpg,12,male,9.937,16000,vnd.wave,bem,bem,Uku kulemoneka kwati nikupaka ukwakwangalila pantu pakatinabakulapo icashinguluka epo baleitilapo umucanga.,This looks like a park because they have even builtna round thing in the middle where they are pouring sand.
703_2,5602737557.jpg,11,male,7.895,16000,vnd.wave,bem,bem,Aba abalumendo bakaeana bonse nga twabalolesha nabafwala namashati ayapalana.,"If we look at them, they three young men are even earing similar shirts."
703_3,5602737557.jpg,12,male,6.828,16000,vnd.wave,bem,bem,Aba bantu balemoneka kwati nabanaka sana pantu balebomfya amabala pakwitila umucanga.,These people seem tired as they are using wheel barrows to pour the sand.
703_4,5602737557.jpg,11,male,9.869,16000,vnd.wave,bem,bem,Elo pantu baleitila umucanga palemoneka pakwangalila pantu uku lubali balipangilako ne cimpelwa.,It seems the place where they are pouring sand is for playing because there is even a swing.
704_0,2671267709.jpg,11,male,8.553,16000,vnd.wave,bem,bem,Namayo naikalako panshi alebila icakunyatilapo amakasa pakwingila mung'anda.,A woman is sitting  down kneeting a door mat.
704_1,2671267709.jpg,12,male,8.643,16000,vnd.wave,bem,bem,Elyo cilepala kwati alishibisha ukubomba uyu wine umulimo.,It looks like she knows this job well.
704_2,2671267709.jpg,11,male,10.799,16000,vnd.wave,bem,bem,Uyu namayo cilemoneka nakalimo alomfwa bwino ukubomba uyu umulimo pantu pa menso alemoneka nakalimo naumfwa bwino.,It looks like she enjoys this work as the joy can even be seen in her eyes.
704_3,2671267709.jpg,12,male,8.28,16000,vnd.wave,bem,bem,"Elyo nakabili, namayo alikwata imishishi ishafiita bwino kabili ishitali sana.",This woman has black beautiful long hair.
704_4,2671267709.jpg,11,male,9.732,16000,vnd.wave,bem,bem,Elyo kabili nafwala nelaya ilyakashika mwapita nefyamakumbi makumbi.,She is wearing a red dress with patches of green
705_0,3443460885.jpg,11,male,4.809,16000,vnd.wave,bem,bem,Umwana umukashana naiminina kumbali yamumana.,A girl child is standing on the river banks.
705_1,3443460885.jpg,12,male,5.944,16000,vnd.wave,bem,bem,Uyu umumana ulemoneka uukalamba sana kabili uwalengama.,The river looks very big and clear.
705_2,3443460885.jpg,11,male,7.804,16000,vnd.wave,bem,bem,Kabili kumbali yamumana kwine kwalifula amabwe pantu utumabwe tuliko twingi elo tunoono tunoono.,there are many small rocks in the river bank.
705_3,3443460885.jpg,12,male,6.579,16000,vnd.wave,bem,bem,Emulandu wine afwalile insapato pakutila utu utumabwe twimucena mumakasa.,That is why she is wearing shoes so that the stones do not hurt her.
705_4,3443460885.jpg,11,male,5.921,16000,vnd.wave,bem,bem,Elo akamwana kakaena kalikwata imishishi ishitali.,The girl has long hair.
706_0,480200554.jpg,11,male,8.689,16000,vnd.wave,bem,bem,Shitata naikala pakapuna ali mwituuka lyansapato naikata ulusapato.,A man is seated on a chair in a shoes shop holding a shoe.
706_1,480200554.jpg,12,male,11.479,16000,vnd.wave,bem,bem,Cilepala kwati uyu shitata mulema teti akumanishe ukuyendela emulandu wine alebomfesha aka kamashini akapalile kwati cipuna.,It looks like the man is crippled that is why he is seated in this electronic wheel chair.
706_2,480200554.jpg,11,male,10.413,16000,vnd.wave,bem,bem,Umu mwituuka ali eshile mukushita insapato nomba teshibe luntu alashita pantu alelosha napali lumbi kabili naikata lumbi kuminwe.,He has come to buy she's in this shop but doesn't look decided on which one he will buy because he is holding one type and looking at another type.
706_3,480200554.jpg,12,male,7.169,16000,vnd.wave,bem,bem,Shitata wine nakabili nafwala necisote icikalamba kwati nicilya bakemba bafwala.,The man is also wearing a very large hat like those musicians wear.
706_4,480200554.jpg,11,male,7.214,16000,vnd.wave,bem,bem,Kabili kunuma yakwe kuli naumbi shitata nakalimo aleshita insapato.,There's another man behind him. Maybe he is buying shoes.
707_0,5723822388.jpg,11,male,11.275,16000,vnd.wave,bem,bem,Banamayo babili nabafwala ifitambala fyabuuta kabili namashati yafiita balemoneka nalimo nibakatolika,Two women are wearing white head coverings and black shirts. They look like they are Catholics.
707_1,5723822388.jpg,12,male,9.551,16000,vnd.wave,bem,bem,Nomba bonse babili balelolesha pali lamya cilepala kwati kuli ifyo bapokelela ifyabulanda.,They both are looking at a phone and it's like they have recieved bad news.
707_2,5723822388.jpg,11,male,11.479,16000,vnd.wave,bem,bem,"Ca cine pantu pamenso palemoneka ababulanda, nga nuyu uuli uku kulubali namayo ena cilemoneka ena eocipapwishe nasana.",Very true because both are looking sad. One of them looks sadder than the other though.
707_3,5723822388.jpg,12,male,5.876,16000,vnd.wave,bem,bem,Bushe naumona ukutila bonse babili kuli ifyo bemishe?,Have you seen that both of them are lifting something?
707_4,5723822388.jpg,11,male,12.75,16000,vnd.wave,bem,bem,"Nimbona, bonse babili nabemya utufyola utwafiita elyo uyu namayo uwikete lamya ena nafwala nacolona yakuminwe.",I have seen. Both of them are lifting black bags and the other woman who is holding the phone is even wearing a rosary.
708_0,4010233873.jpg,11,male,4.991,16000,vnd.wave,bem,bem,Shitata nanamayo balebutuka pakati ya musebo.,A man and a woman are running in the middle of the road.
708_1,4010233873.jpg,12,male,9.256,16000,vnd.wave,bem,bem,Cilepala kwati uko balefuma kuli ubusanso ubukalamba pantu nakuntashi yabo kuli uulebutuka. ,It's like there's a huge accident where they are coming from because there is another person running in front of them.
708_2,4010233873.jpg,11,male,8.326,16000,vnd.wave,bem,bem,Kabili kumbali yabo mumusebo mulepita namotoka iikalamba.,There is a big vehicle passing on their side in the road.
708_3,4010233873.jpg,12,male,6.76,16000,vnd.wave,bem,bem,Iyi motoka ilepala kwati nimotoka kwati nimotoka bashilika cilepala kwati eo balebutuka.,This vehicle looks like it is for the soldiers and it's like they are running away from them.
708_4,4010233873.jpg,11,male,10.912,16000,vnd.wave,bem,bem,Ca cine pantu nga nalolekesha ndemona kulya kumbali yamusebo kuli umushilika umo napona kabili kuli uulemwafwa nalimo kuli inkondo.,Very true. Because when I look closely on the side of the road there's a soldier down and someone is helping him up. Its like there is a war.
709_0,50735095.jpg,11,male,5.104,16000,vnd.wave,bem,bem,Abaice abalumendo babili baleangala pakati kamusebo.,Two young boys are playing in the middle of the road.
709_1,50735095.jpg,12,male,7.577,16000,vnd.wave,bem,bem,"Elyo balemoneka abansansa sana elo nacintu balebomfya pakwangala nikamotoka akanoono,",They look happy playing with a small car.
709_2,50735095.jpg,11,male,7.464,16000,vnd.wave,bem,bem,Kumbali yamusebo kuli abalumendo abalebatamba abakuluko umo ali napacinga.,There are two older boys on the roadside that watching them play. One of them is on a bicycle.
709_3,50735095.jpg,12,male,9.12,16000,vnd.wave,bem,bem,Elyo nga walolekesha nakabili kulya kunuma kulemoneka amamotoka yantu beminike,When you look closely behind them there are vehicles that have been stopped.
709_4,50735095.jpg,11,male,8.666,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
70_0,2770795174.jpg,11,male,5.581,16000,vnd.wave,bem,bem,Ibumba lyabantu nabekala balelya ifyakulya.,A group of people is seating and eating a meal.
70_1,2770795174.jpg,12,male,11.661,16000,vnd.wave,bem,bem,"Ibumba ili lilemoneka ulwapalana, bushe kuti lwaba lupwa lumo ulwile mukulya ifyakulya?",They look alike. Could they be one family that has gone to have a meal?
70_2,2770795174.jpg,11,male,7.101,16000,vnd.wave,bem,bem,Endita lupwa naluya fye mukulya ifyakulya.,Yes it is a family that has gone to have a meal.
70_3,2770795174.jpg,12,male,7.872,16000,vnd.wave,bem,bem,"Ici icibili cileaka, bushe epo bacilaipikila ifyakulya balelya?",could they have cooked the food from this burning fire?
70_4,2770795174.jpg,11,male,5.286,16000,vnd.wave,bem,bem,"Endita e, epo bacilaocela ifyakulya.",Yes. they were roasting the food from there.
710_0,3044359043.jpg,11,male,3.924,16000,vnd.wave,bem,bem,Akabwa kali mumenshi kaleangala.,A dog is playing in the water.
710_1,3044359043.jpg,12,male,9.347,16000,vnd.wave,bem,bem,Elyo cilepala kwati umu kali mumenshi muntu umo imbwa ishingi shilecimfyanya mukowa.,it's like many dogs are competing in these waters it is in.
710_2,3044359043.jpg,11,male,8.643,16000,vnd.wave,bem,bem,Cilemoneka nalimo kuli abantu abeshile mukutamba pantu kunuma yambwa ndemonako amakasa nangula shilemona icinso.,It is like there are people that have come to watch because I can see human legs behind the dogs even though I cannot see the face.
710_3,3044359043.jpg,12,male,8.19,16000,vnd.wave,bem,bem,Iyi imbwa cilemoneka kwati baliisambilisha bwino sana oantu ilesamba bwino mumenshi.,It's like this dog has been well trained because it is swimming well.
710_4,3044359043.jpg,11,male,8.485,16000,vnd.wave,bem,bem,Iyi imbwa nakaeana intu yayemba na pantu intu yafiita kabili mwapita nefya buuta.,This dog is pretty because it is black with white stripes.
711_0,75902281.jpg,11,male,4.356,16000,vnd.wave,bem,bem,Abalumendo babili balipanse balenwa ubwalwa.,Two young men are outside drinking beer.
711_1,75902281.jpg,12,male,8.031,16000,vnd.wave,bem,bem,Nomba bonse babili balemoneka abafulwa nabakaka inkanshi lintu balenwa ubwalwa.,They both look angry and with frowns on their faces as they are drinking.
711_2,75902281.jpg,11,male,6.874,16000,vnd.wave,bem,bem,Cilemoneka nakalimo ubwalwa balenwa nabulula eicho tababutemenwe nakalya iyo.,It's like the bear they are drinking is bitter and so they are nit enjoying it.
711_3,75902281.jpg,12,male,6.692,16000,vnd.wave,bem,bem,Kunuma yabo kuli nomukashana nankwe cilemoneka kwati alenwako.,Behind them is a woman who looks like she is also drinking.
711_4,75902281.jpg,11,male,9.914,16000,vnd.wave,bem,bem,Bushe mukashana fye eka? Cilemoneka nalimo kuli fye na bantu nabambi nangula moolu fye yabo yalemoneka pamenso tabalemoneka.,It is not just the girl. It seems there are also other people aswell even though we can only see the legs and not the faces.
712_0,2387900324.jpg,11,female,6.806,16000,vnd.wave,bem,bem,Shitata alimumuputule naimya namaboko mumuulu nakalimo pali ifyo alelondolola.,A man is in a room and is raising his hands. He looks like he is explaining something.
712_1,2387900324.jpg,12,male,10.708,16000,vnd.wave,bem,bem,Elyo nafwala bwino sana pantu nafwala ijaketi ilyafiita.,He is well dressed because he has a black jacket on.
712_2,2387900324.jpg,11,female,6.42,16000,vnd.wave,bem,bem,Uyu shitata wakaena mukote sana pantu alikwata ne mfwi.,This man is very old because he has grey hair.
712_3,2387900324.jpg,12,male,6.897,16000,vnd.wave,bem,bem,Cimbi naco cakutila tamwenesha emulandu wine afwalile amagalashi.,Additionally he has poor eye sight that is why he is wearing spectacles.
712_4,2387900324.jpg,11,female,10.254,16000,vnd.wave,bem,bem,Elyo kabili icakulundapo fye mumuputule ali mulemoneka mwabusaka pantu icibumba cili fye icabuuta.,Further the room where he is in looks neat because the wall is white.
713_0,6898063797.jpg,11,female,5.762,16000,vnd.wave,bem,bem,Shitata ali pamenshi aleangala icangalo cakucimfyanya ukusamba.,A man is in the water in a swimming competition.
713_1,6898063797.jpg,12,male,8.303,16000,vnd.wave,bem,bem,"Elyo tali eka, kuli bambi abanankwe abengile kale mumenshi abashilemoneka.",And he is not alone. There are others that are in the water that we can't see.
713_2,6898063797.jpg,11,female,8.349,16000,vnd.wave,bem,bem,Shitata wakaena nga twamulolekesha bwino nafwala amagalashi ayamakumbi makumbi.,When we look closely at the man he is wearing blue glasses.
713_3,6898063797.jpg,12,male,7.101,16000,vnd.wave,bem,bem,Elyo cilepala kwati alefwaya ukucimfya emulandu wine abikileko amano.,This man is focussed because he wants to win.
713_4,6898063797.jpg,11,female,10.141,16000,vnd.wave,bem,bem,Elo amenshi yakaena yalemoneka yabusaka pantu tamuli ifiko nangu fimo awe nakalya iyo.,The water looks clean because there is no any visible dirt.
714_0,3550348169.jpg,11,female,6.76,16000,vnd.wave,bem,bem,Shitata ali pamuulu walupili alefwala itoloshi.,A man is on top of the mountain putting on his trousers.
714_1,3550348169.jpg,12,male,10.867,16000,vnd.wave,bem,bem,Elyo nakabili mumbali yalupili mulemoneka mwashinguluka amayanda.,They are houses around the mountain.
714_2,3550348169.jpg,11,female,9.574,16000,vnd.wave,bem,bem,Kuli lupilil lwakaena uku ali kulemoneka ifyani fyonse fyalyuma notumuti tonse twalyuma.,This mountain is full of dry grass and trees.
714_3,3550348169.jpg,12,male,3.856,16000,vnd.wave,bem,bem,Nomba bushe naumona fintu afwele kumuulu?,Have you noticed what he is wearing on top?
714_4,3550348169.jpg,11,female,8.78,16000,vnd.wave,bem,bem,"Nimbona, nafwala ishati lyabuuta kabili nakaputula afwele ine naibuuta.","Yes, I have, he is wearing a shirt as white as his pants."
715_0,4755631633.jpg,11,female,5.49,16000,vnd.wave,bem,bem,Banamayo nabeminina pamo balelya ifyakulya.,Some women are standing together and enjoying a meal.
715_1,4755631633.jpg,12,male,8.78,16000,vnd.wave,bem,bem,Elyo cilemoneka kwati kuntu bali uku kuli icangalo cimo cintu beshile mukutamba.,If seems this place has something exciting that they are here to watch 
715_2,4755631633.jpg,11,female,14.678,16000,vnd.wave,bem,bem,Ca cine pantu uyu namayo uuli pakati ena nafwala kumutwe akatambala akapitilemo ifyakashika kabili nefyabuuta neshati afwele lintu lyakashika.,That's true because the lady on the middle is wearing a red and white bandana with a red shirt.
715_3,4755631633.jpg,12,male,8.303,16000,vnd.wave,bem,bem,Elo cilepala kwati ifyakulya fintu balelya nafiwama sana pantu balemoneka abasekelela.,"And it seems the food they are eating is very delicious, they seem so happy."
715_4,4755631633.jpg,11,female,6.965,16000,vnd.wave,bem,bem,"Kunuma yabo nabakulako nakantemba, nalimo mwakutuushisha.","There's a shop behind them, I'm sure it's a resting place."
716_0,4717508243.jpg,11,female,9.097,16000,vnd.wave,bem,bem,Namayo nabashitata babili bali panse balelolesha ubwalwa buntu baleshitisha.,A lady and a man are outside watching over the beer they are selling.
716_1,4717508243.jpg,12,male,7.305,16000,vnd.wave,bem,bem,Ubu ubwalwa bulemoneka busuma sana kabili bwalikwata umutengo.,It seems like very nice beer and also expensive beer.
716_2,4717508243.jpg,11,female,6.511,16000,vnd.wave,bem,bem,Kunuma yabo kuli nabantu fye bambi abaleipitila.,They are some people behind them that are headed their own different directions.
716_3,4717508243.jpg,12,male,9.71,16000,vnd.wave,bem,bem,Cilepala kwati uku nikumaliketi pantu kuli utumantemba utwingi tuntu bakuula.,This place looks like a market because they are many shops around.
716_4,4717508243.jpg,11,female,7.554,16000,vnd.wave,bem,bem,Elyo kabili tetuntemba fye tweka iyo kuli necikuulwa cimo icitali icabuuta.,They are not only shops but also buildings with one storey white one.
717_0,4287405602.jpg,11,female,4.877,16000,vnd.wave,bem,bem,Bashitata babili nanamayo bali mumuputule wakwipikilamo.,Two men and a woman are inside a kitchen.
717_1,4287405602.jpg,12,male,7.101,16000,vnd.wave,bem,bem,Bashitata babili ebali kucitofu baleipika ifyakulya.,The men are the ones manning the stove.
717_2,4287405602.jpg,11,female,6.624,16000,vnd.wave,bem,bem,Elyo namayo ena naiminina alecensha nalimo kuli uulemukopa icikope.,"The lady is smiling as she stands, maybe she is taking a picture."
717_3,4287405602.jpg,12,male,7.328,16000,vnd.wave,bem,bem,Kunuma yabo kuli nomukate uwingi sana.,There is lots of bread behind them.
717_4,4287405602.jpg,11,female,7.101,16000,vnd.wave,bem,bem,Imikate shili mumuputule wakaena nashifula nalimo balapangile limo.,There's a lot of bread in the room. Maybe they just make I'm advance.
718_0,203198713.jpg,11,female,5.717,16000,vnd.wave,bem,bem,Namayo uuli pabukulu naikala aletukusha umubili.,A pregnant woman is exercising.
718_1,203198713.jpg,12,male,7.736,16000,vnd.wave,bem,bem,Elyo cilepala kwati naumfwa bwino pantu alemoneka uwansansa.,it's like she is enjoying because she looks happy.
718_2,203198713.jpg,11,female,4.378,16000,vnd.wave,bem,bem,Bushe naumona fintu afwele namayo wakaena?,Have you seen what the same lady is wearing?
718_3,203198713.jpg,12,male,9.664,16000,vnd.wave,bem,bem,"Nimbona, nafwala itoloshi ilikalamba nakashati akanoono.",I have seen. She is wearing a huge trousers and a small shirt.
718_4,203198713.jpg,11,female,8.212,16000,vnd.wave,bem,bem,Elyo kabili mumuputule ali mulemoneka mwabusaka pantu necibumba fye cili icabuuta.,The room where she is looks clean because the wall is white.
719_0,2605591891.jpg,11,female,6.602,16000,vnd.wave,bem,bem,Shitata uwaina nga nshi nanina pali kamotoka kamawilo yabili.,A fat man is on a two wheeled car.
719_1,2605591891.jpg,12,male,8.621,16000,vnd.wave,bem,bem,Alemoneka wabung'ani tatemwa ukwenda namoolu emulandu wine alebomfesha aka kamotoka akakumwensha fye.,He looks lazy and doesn't like walking that is why he just wants to be driving.
719_2,2605591891.jpg,11,female,4.923,16000,vnd.wave,bem,bem,Bushe naumona fintu afwele shitata wakaena?,Have you seen what the same man is wearing?
719_3,2605591891.jpg,12,male,6.67,16000,vnd.wave,bem,bem,Nimbona nafwala icakufwala icatemwa ukufwala abacaice.,I have seen. He is wearing what kids love to wear.
719_4,2605591891.jpg,11,female,7.305,16000,vnd.wave,bem,bem,Elo incende aliko ilemoneka nincende yabusaka pantu takuli ifiko nangu fimo iyo.,And the place where he is looks very neat because there are no any litter around.
71_0,1398957709.jpg,11,male,7.645,16000,vnd.wave,bem,bem,Umwaume aletumbika munshila aleenda.,A man is tacking as he is walking in the road.
71_1,1398957709.jpg,12,male,8.712,16000,vnd.wave,bem,bem,"Icikuulwa cili kunuma yakwe, bushe kuti caba cikuulwa cakwikalamo abantu?",Could that building behind him be for people to live in?
71_2,1398957709.jpg,11,male,5.422,16000,vnd.wave,bem,bem,"Iyo nakalya, cikuulwa camakwebo.",No. it is a building for business.
71_3,1398957709.jpg,12,male,7.373,16000,vnd.wave,bem,bem,"Ici afwele icafiita, bushe cilikoti?",Is this black thing he is wearing a coat?
71_4,1398957709.jpg,11,male,5.263,16000,vnd.wave,bem,bem,"Endita e, nafwala ikoti.",Yes he is wearing a coat.
720_0,6914075994.jpg,11,female,3.698,16000,vnd.wave,bem,bem,Shitata naikala pakapuna aleimba.,A man is sitting on a chair singing.
720_1,6914075994.jpg,12,male,5.535,16000,vnd.wave,bem,bem,Nomba cipalile kwati talatampa ukwimba pantu alesonta pacipepala.,It's like he hasn't started singing yet because he is pointing at the paper.
720_2,6914075994.jpg,11,female,9.778,16000,vnd.wave,bem,bem,"Eya niwe walanda, elo cilemoneka kwati abantu bonse abali kunuma yakwe balemulolela ambe ukwimba.",You are right. And it's like all the people behind him are waiting for him to start singing.
720_3,6914075994.jpg,12,male,7.35,16000,vnd.wave,bem,bem,Shitata wakaena nafwala icisote neshati lyabuuta.,The very man is wearing a hat and a white shirt.
720_4,6914075994.jpg,11,female,5.49,16000,vnd.wave,bem,bem,Elo nabantu bonse abali uku balemoneka bafwele fye ifyafiita.,And all the people here look like they are wearing black.
721_0,7672048656.jpg,11,male,5.898,16000,vnd.wave,bem,bem,Kanabwinga kanoono nakashibwinga kanoono baleenda mwitempele.,The small bride and the small groom are walking in the temple.
721_2,7672048656.jpg,11,male,6.783,16000,vnd.wave,bem,bem,Iyo nakalya aba abana baleponya fye amaluba mwitempele umwalaisa mukwenda abaleupana.,These children are throwing flower petals in the temple where the ones getting married will come and pass.
721_3,7672048656.jpg,12,male,8.485,16000,vnd.wave,bem,bem,Ninshi umuntu uwaponya amaluba umulepita banabwinga naena kufwala kwati nabashibwinga nibanabwinga?,Does it mean that the ones who will be dropping flower petals for the bride and the groom should also dress like them?
721_4,7672048656.jpg,11,male,7.781,16000,vnd.wave,bem,bem,"Iyo nakalya tebonse abafwala nga bashibwinga na banabwinga, but intambi shaba ishapusanapusana.",No not everyone dresses like the bride and the groom. Traditions vary.
722_0,7537460976.jpg,11,male,5.263,16000,vnd.wave,bem,bem,Abalumendo baleangala ubwangalo bwakuteya inkondo.,The boys are playing a war simulation game.
722_1,7537460976.jpg,12,male,3.561,16000,vnd.wave,bem,bem,Kwaliba ne nkondo iyakwangalako fye?,There is also a mock war?
722_2,7537460976.jpg,11,male,10.141,16000,vnd.wave,bem,bem,Iyi inkondo iyi abangala fi bashilika nga baletrainer nga namumona nababiye baletamba palya pamuulu palya.,The ones who play this game are soldiers when they are training. If your notice their friends are even watching them from up there.
722_3,7537460976.jpg,12,male,5.717,16000,vnd.wave,bem,bem,So ninshi nangu bakulasa utu twine balelasa ninshe teti ufwe?,So if they hit you with these things they are shooting can't you die?
722_4,7537460976.jpg,11,male,6.647,16000,vnd.wave,bem,bem,"Iyo nakalya teti ufwe, utu balelasa twakukulamfya fye kwilaya ufwele.",No you cannot die. These things they are shooting only make you dirty.
723_0,4638645892.jpg,11,male,8.598,16000,vnd.wave,bem,bem,"Umukashana aleshana mumusebo, kunuma kuli nencikupiti cabantu.",A lady is dancing in the streets and there is a group of people behind her.
723_1,4638645892.jpg,12,male,5.422,16000,vnd.wave,bem,bem,Amasha aleshana eyalenga afwale utupimpinya utu mumusebo?,Is she wearing these skimly clothes because of the kind of dance she is doing?
723_2,4638645892.jpg,11,male,8.666,16000,vnd.wave,bem,bem,Utu utupimpinya afwele kumubili wakwe twakulanga intambi nga balesefya ubu bwine ubushiku.,These skimpy clothes she is wearing show tradition when they are celebrating this day.
723_3,4638645892.jpg,12,male,6.851,16000,vnd.wave,bem,bem,Nga nintambi ninshi bonse tabafwalile utupimpinya utu? pantu umwanakashi uyu afwele fye eka.,If it is tradition why are they all not wearing skimpy clothes because only her is dressed like this.
723_4,4638645892.jpg,11,male,12.682,16000,vnd.wave,bem,bem,"Ebo basala ukucinda ebafwala fye utu twine, abashala bafwile bafwala fye bwino bwino nga balelisha inyimbo ishi shine bacinda aba bene abakashana.",Only those that have been chosen to dance wear such. The rest should wear normal clothing.
724_0,7119846943.jpg,11,male,5.399,16000,vnd.wave,bem,bem,Umwana mukashana aleensha ifingolongolo mumusana wakwe.,A girl child is playing with noisy things that she's placed around her waist.
724_1,7119846943.jpg,12,male,3.834,16000,vnd.wave,bem,bem,Ninshi incende baliko kwakwangasha fye ifingolongolo.,Is this place just for playing with these noisy things?
724_2,7119846943.jpg,11,male,6.874,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
724_3,7119846943.jpg,12,male,4.197,16000,vnd.wave,bem,bem,Ninshi ibumba lyabantu ili lishile mukutamba umwana uyu wine?,Is this group of people here to watch this child?
724_4,7119846943.jpg,11,male,12.705,16000,vnd.wave,bem,bem,"Iyo nakalya, uyu umwana aleyangalila fye umwine balemulolela nabawishi kunuma kulya abashala nabo bali nefyo balecita.",No. This child is just playing on her own and the father is waiting for her. The rest of the people have their own things they are doing.
725_0,3516312179.jpg,11,male,7.804,16000,vnd.wave,bem,bem,Umukashana aleteya ubwangalo ubo beta ukuti baseball.,A young woman is playing baseball.
