image	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang
574_4	7261359916.jpg	"574_4_01_211004-095618_bem_81c_elicit_2.wav
"	11	male	4.446	16000	vnd.wave	bem	bem
575_0	3093728951.jpg	"575_0_01_211004-125242_bem_81c_elicit_0.wav
"	11	male	4.219	16000	vnd.wave	bem	bem
575_1	3093728951.jpg	"575_1_02_211004-125251_bmb_b21_elicit_0.wav
"	12	male	6.102	16000	vnd.wave	bmb	bem
575_2	3093728951.jpg	"575_2_01_211004-125242_bem_81c_elicit_1.wav
"	11	male	7.35	16000	vnd.wave	bem	bem
575_3	3093728951.jpg	"575_3_02_211004-125251_bmb_b21_elicit_1.wav
"	12	male	5.581	16000	vnd.wave	bmb	bem
575_4	3093728951.jpg	"575_4_01_211004-125242_bem_81c_elicit_2.wav
"	11	male	6.715	16000	vnd.wave	bem	bem
576_0	224369028.jpg	"576_0_01_211004-125827_bem_81c_elicit_0.wav
"	11	male	8.349	16000	vnd.wave	bem	bem
576_1	224369028.jpg	"576_1_02_211004-150911_bem_81c_elicit_0.wav
"	12	male	6.874	16000	vnd.wave	bem	bem
576_2	224369028.jpg	"576_2_01_211004-125827_bem_81c_elicit_1.wav
"	11	male	11.343	16000	vnd.wave	bem	bem
576_3	224369028.jpg	"576_3_02_211004-150911_bem_81c_elicit_1.wav
"	12	male	7.691	16000	vnd.wave	bem	bem
576_4	224369028.jpg	"576_4_01_211004-125827_bem_81c_elicit_2.wav
"	11	male	5.739	16000	vnd.wave	bem	bem
577_0	3486324591.jpg	"577_0_01_211004-125946_bem_81c_elicit_0.wav
"	11	male	3.834	16000	vnd.wave	bem	bem
577_1	3486324591.jpg	"577_1_02_211004-125907_bmb_b21_elicit_0.wav
"	12	male	3.675	16000	vnd.wave	bmb	bem
577_2	3486324591.jpg	"577_2_01_211004-125946_bem_81c_elicit_1.wav
"	11	male	4.197	16000	vnd.wave	bem	bem
577_3	3486324591.jpg	"577_3_02_211004-125907_bmb_b21_elicit_1.wav
"	12	male	6.692	16000	vnd.wave	bmb	bem
577_4	3486324591.jpg	"577_4_01_211004-125946_bem_81c_elicit_2.wav
"	11	male	5.195	16000	vnd.wave	bem	bem
578_0	282960970.jpg	"578_0_01_211004-130154_bem_81c_elicit_0.wav
"	11	male	4.537	16000	vnd.wave	bem	bem
578_1	282960970.jpg	"578_1_02_211004-151220_bem_81c_elicit_0.wav
"	12	male	5.921	16000	vnd.wave	bem	bem
578_2	282960970.jpg	"578_2_01_211004-130154_bem_81c_elicit_1.wav
"	11	male	4.855	16000	vnd.wave	bem	bem
578_3	282960970.jpg	"578_3_02_211004-151220_bem_81c_elicit_1.wav
"	12	male	7.418	16000	vnd.wave	bem	bem
578_4	282960970.jpg	"578_4_01_211004-130154_bem_81c_elicit_2.wav
"	11	male	3.743	16000	vnd.wave	bem	bem
579_0	1290525613.jpg	"579_0_01_211004-130540_bem_81c_elicit_0.wav
"	11	male	6.352	16000	vnd.wave	bem	bem
579_1	1290525613.jpg	"579_1_02_211004-130514_bmb_b21_elicit_0.wav
"	12	male	5.422	16000	vnd.wave	bmb	bem
579_2	1290525613.jpg	"579_2_01_211004-130540_bem_81c_elicit_1.wav
"	11	male	3.539	16000	vnd.wave	bem	bem
579_3	1290525613.jpg	"579_3_02_211004-130514_bmb_b21_elicit_1.wav
"	12	male	4.605	16000	vnd.wave	bmb	bem
579_4	1290525613.jpg	"579_4_01_211004-130540_bem_81c_elicit_2.wav
"	11	male	4.719	16000	vnd.wave	bem	bem
57_0	4272747342.jpg	"57_0_01_210927-234730_bem_72c_elicit_0.wav
"	11	male	4.832	16000	vnd.wave	bem	bem
57_1	4272747342.jpg	"57_1_02_210927-144730_bem_81c_elicit_0.wav
"	12	male	6.034	16000	vnd.wave	bem	bem
57_2	4272747342.jpg	"57_2_01_210927-234730_bem_72c_elicit_1.wav
"	11	male	6.602	16000	vnd.wave	bem	bem
57_3	4272747342.jpg	"57_3_02_210927-144730_bem_81c_elicit_1.wav
"	12	male	5.354	16000	vnd.wave	bem	bem
57_4	4272747342.jpg	"57_4_01_210927-234730_bem_72c_elicit_2.wav
"	11	male	8.485	16000	vnd.wave	bem	bem
580_0	4940544962.jpg	"580_0_01_211004-130703_bem_81c_elicit_0.wav
"	11	male	4.991	16000	vnd.wave	bem	bem
580_1	4940544962.jpg	"580_1_02_211004-130639_bmb_b21_elicit_0.wav
"	12	male	7.509	16000	vnd.wave	bmb	bem
580_2	4940544962.jpg	"580_2_01_211004-130703_bem_81c_elicit_1.wav
"	11	male	6.897	16000	vnd.wave	bem	bem
580_3	4940544962.jpg	"580_3_02_211004-130639_bmb_b21_elicit_1.wav
"	12	male	7.418	16000	vnd.wave	bmb	bem
580_4	4940544962.jpg	"580_4_01_211004-130703_bem_81c_elicit_2.wav
"	11	male	5.83	16000	vnd.wave	bem	bem
581_0	7498713846.jpg	"581_0_01_211004-130910_bem_81c_elicit_0.wav
"	11	male	8.212	16000	vnd.wave	bem	bem
581_1	7498713846.jpg	"581_1_02_211004-130842_bmb_b21_elicit_0.wav
"	12	male	5.308	16000	vnd.wave	bmb	bem
581_2	7498713846.jpg	"581_2_01_211004-130910_bem_81c_elicit_1.wav
"	11	male	4.65	16000	vnd.wave	bem	bem
581_3	7498713846.jpg	"581_3_02_211004-130842_bmb_b21_elicit_1.wav
"	12	male	7.94	16000	vnd.wave	bmb	bem
581_4	7498713846.jpg	"581_4_01_211004-130910_bem_81c_elicit_2.wav
"	11	male	3.788	16000	vnd.wave	bem	bem
582_0	4100944178.jpg	"582_0_01_211004-131059_bem_81c_elicit_0.wav
"	11	male	4.446	16000	vnd.wave	bem	bem
582_1	4100944178.jpg	"582_1_02_211004-131004_bmb_b21_elicit_0.wav
"	12	male	8.507	16000	vnd.wave	bmb	bem
582_2	4100944178.jpg	"582_2_01_211004-131059_bem_81c_elicit_1.wav
"	11	male	7.736	16000	vnd.wave	bem	bem
582_3	4100944178.jpg	"582_3_02_211004-131004_bmb_b21_elicit_1.wav
"	12	male	4.605	16000	vnd.wave	bmb	bem
582_4	4100944178.jpg	"582_4_01_211004-131059_bem_81c_elicit_2.wav
"	11	male	5.581	16000	vnd.wave	bem	bem
583_0	3527069255.jpg	"583_0_01_211004-131225_bem_81c_elicit_0.wav
"	11	male	2.858	16000	vnd.wave	bem	bem
583_1	3527069255.jpg	"583_1_02_211004-151453_bem_81c_elicit_0.wav
"	12	male	6.216	16000	vnd.wave	bem	bem
583_2	3527069255.jpg	"583_2_01_211004-131225_bem_81c_elicit_1.wav
"	11	male	3.811	16000	vnd.wave	bem	bem
583_3	3527069255.jpg	"583_3_02_211004-151453_bem_81c_elicit_1.wav
"	12	male	3.72	16000	vnd.wave	bem	bem
583_4	3527069255.jpg	"583_4_01_211004-131225_bem_81c_elicit_2.wav
"	11	male	5.286	16000	vnd.wave	bem	bem
584_0	368954110.jpg	"584_0_01_211004-131419_bem_81c_elicit_0.wav
"	11	male	5.172	16000	vnd.wave	bem	bem
584_1	368954110.jpg	"584_1_02_211004-131748_bmb_b21_elicit_0.wav
"	12	male	4.764	16000	vnd.wave	bmb	bem
584_2	368954110.jpg	"584_2_01_211004-131419_bem_81c_elicit_1.wav
"	11	male	6.692	16000	vnd.wave	bem	bem
584_3	368954110.jpg	"584_3_02_211004-131748_bmb_b21_elicit_1.wav
"	12	male	5.603	16000	vnd.wave	bmb	bem
584_4	368954110.jpg	"584_4_01_211004-131419_bem_81c_elicit_2.wav
"	11	male	9.301	16000	vnd.wave	bem	bem
585_0	4786057236.jpg	"585_0_01_211004-132250_bem_81c_elicit_0.wav
"	11	male	4.265	16000	vnd.wave	bem	bem
585_1	4786057236.jpg	"585_1_02_211004-132127_bmb_b21_elicit_0.wav
"	12	male	4.582	16000	vnd.wave	bmb	bem
585_2	4786057236.jpg	"585_2_01_211004-132250_bem_81c_elicit_1.wav
"	11	male	9.029	16000	vnd.wave	bem	bem
585_3	4786057236.jpg	"585_3_02_211004-132127_bmb_b21_elicit_1.wav
"	12	male	5.739	16000	vnd.wave	bmb	bem
585_4	4786057236.jpg	"585_4_01_211004-132250_bem_81c_elicit_2.wav
"	11	male	6.057	16000	vnd.wave	bem	bem
586_0	4189561305.jpg	"586_0_01_211004-132421_bem_81c_elicit_0.wav
"	11	male	4.265	16000	vnd.wave	bem	bem
586_1	4189561305.jpg	"586_1_02_211004-132334_bmb_b21_elicit_0.wav
"	12	male	8.87	16000	vnd.wave	bmb	bem
586_2	4189561305.jpg	"586_2_01_211004-132421_bem_81c_elicit_1.wav
"	11	male	8.439	16000	vnd.wave	bem	bem
586_3	4189561305.jpg	"586_3_02_211004-132334_bmb_b21_elicit_1.wav
"	12	male	5.15	16000	vnd.wave	bmb	bem
586_4	4189561305.jpg	"586_4_01_211004-132421_bem_81c_elicit_2.wav
"	11	male	5.558	16000	vnd.wave	bem	bem
587_0	4606522320.jpg	"587_0_01_211004-132720_bem_81c_elicit_0.wav
"	11	male	3.97	16000	vnd.wave	bem	bem
587_1	4606522320.jpg	"587_1_02_211004-151622_bem_81c_elicit_0.wav
"	12	male	10.322	16000	vnd.wave	bem	bem
587_2	4606522320.jpg	"587_2_01_211004-132720_bem_81c_elicit_1.wav
"	11	male	9.211	16000	vnd.wave	bem	bem
587_3	4606522320.jpg	"587_3_02_211004-151622_bem_81c_elicit_1.wav
"	12	male	7.123	16000	vnd.wave	bem	bem
587_4	4606522320.jpg	"587_4_01_211004-132720_bem_81c_elicit_2.wav
"	11	male	4.628	16000	vnd.wave	bem	bem
588_0	3035949542.jpg	"588_0_01_211004-132939_bem_81c_elicit_0.wav
"	11	male	5.649	16000	vnd.wave	bem	bem
588_1	3035949542.jpg	"588_1_02_211004-132851_bmb_b21_elicit_0.wav
"	12	male	8.87	16000	vnd.wave	bmb	bem
588_2	3035949542.jpg	"588_2_01_211004-132939_bem_81c_elicit_1.wav
"	11	male	6.125	16000	vnd.wave	bem	bem
588_3	3035949542.jpg	"588_3_02_211004-132851_bmb_b21_elicit_1.wav
"	12	male	7.35	16000	vnd.wave	bmb	bem
588_4	3035949542.jpg	"588_4_01_211004-132939_bem_81c_elicit_2.wav
"	11	male	5.286	16000	vnd.wave	bem	bem
589_0	4820694014.jpg	"589_0_01_211004-133103_bem_81c_elicit_0.wav
"	11	male	6.919	16000	vnd.wave	bem	bem
589_1	4820694014.jpg	"589_1_02_211004-133024_bmb_b21_elicit_0.wav
"	12	male	4.242	16000	vnd.wave	bmb	bem
589_2	4820694014.jpg	"589_2_01_211004-133103_bem_81c_elicit_1.wav
"	11	male	4.877	16000	vnd.wave	bem	bem
589_3	4820694014.jpg	"589_3_02_211004-133024_bmb_b21_elicit_1.wav
"	12	male	4.401	16000	vnd.wave	bmb	bem
589_4	4820694014.jpg	"589_4_01_211004-133103_bem_81c_elicit_2.wav
"	11	male	6.715	16000	vnd.wave	bem	bem
58_0	3650485497.jpg	"58_0_01_210927-235004_bem_72c_elicit_0.wav
"	11	male	6.148	16000	vnd.wave	bem	bem
58_1	3650485497.jpg	"58_1_02_210927-144947_bem_81c_elicit_0.wav
"	12	male	4.673	16000	vnd.wave	bem	bem
58_2	3650485497.jpg	"58_2_01_210927-235004_bem_72c_elicit_1.wav
"	11	male	6.171	16000	vnd.wave	bem	bem
58_3	3650485497.jpg	"58_3_02_210927-144947_bem_81c_elicit_1.wav
"	12	male	6.602	16000	vnd.wave	bem	bem
58_4	3650485497.jpg	"58_4_01_210927-235004_bem_72c_elicit_2.wav
"	11	male	9.642	16000	vnd.wave	bem	bem
590_0	2590671327.jpg	"590_0_01_211004-133457_bem_81c_elicit_0.wav
"	11	male	5.467	16000	vnd.wave	bem	bem
590_1	2590671327.jpg	"590_1_02_211004-151834_bem_81c_elicit_0.wav
"	12	male	6.76	16000	vnd.wave	bem	bem
590_2	2590671327.jpg	"590_2_01_211004-133457_bem_81c_elicit_1.wav
"	11	male	8.553	16000	vnd.wave	bem	bem
590_3	2590671327.jpg	"590_3_02_211004-151834_bem_81c_elicit_1.wav
"	12	male	6.102	16000	vnd.wave	bem	bem
590_4	2590671327.jpg	"590_4_01_211004-133457_bem_81c_elicit_2.wav
"	11	male	5.989	16000	vnd.wave	bem	bem
591_0	1476002408.jpg	"591_0_01_211004-133805_bem_81c_elicit_0.wav
"	11	male	5.649	16000	vnd.wave	bem	bem
591_1	1476002408.jpg	"591_1_02_211004-152202_bem_81c_elicit_0.wav
"	12	male	7.895	16000	vnd.wave	bem	bem
591_2	1476002408.jpg	"591_2_01_211004-133805_bem_81c_elicit_1.wav
"	11	male	6.534	16000	vnd.wave	bem	bem
591_3	1476002408.jpg	"591_3_02_211004-152202_bem_81c_elicit_1.wav
"	12	male	5.898	16000	vnd.wave	bem	bem
591_4	1476002408.jpg	"591_4_01_211004-133805_bem_81c_elicit_2.wav
"	11	male	4.65	16000	vnd.wave	bem	bem
592_0	157747588.jpg	"592_0_01_211004-134146_bem_81c_elicit_0.wav
"	11	male	4.809	16000	vnd.wave	bem	bem
592_1	157747588.jpg	"592_1_02_211004-134015_bmb_b21_elicit_0.wav
"	12	male	5.24	16000	vnd.wave	bmb	bem
592_2	157747588.jpg	"592_2_01_211004-134146_bem_81c_elicit_1.wav
"	11	male	4.809	16000	vnd.wave	bem	bem
592_3	157747588.jpg	"592_3_02_211004-134015_bmb_b21_elicit_1.wav
"	12	male	5.218	16000	vnd.wave	bmb	bem
592_4	157747588.jpg	"592_4_01_211004-134146_bem_81c_elicit_2.wav
"	11	male	7.373	16000	vnd.wave	bem	bem
593_0	328916930.jpg	"593_0_01_211004-134354_bem_81c_elicit_0.wav
"	11	male	6.534	16000	vnd.wave	bem	bem
593_1	328916930.jpg	"593_1_02_211004-134251_bmb_b21_elicit_0.wav
"	12	male	5.49	16000	vnd.wave	bmb	bem
593_2	328916930.jpg	"593_2_01_211004-134354_bem_81c_elicit_1.wav
"	11	male	7.645	16000	vnd.wave	bem	bem
593_3	328916930.jpg	"593_3_02_211004-134251_bmb_b21_elicit_1.wav
"	12	male	4.446	16000	vnd.wave	bmb	bem
593_4	328916930.jpg	"593_4_01_211004-134354_bem_81c_elicit_2.wav
"	11	male	5.694	16000	vnd.wave	bem	bem
594_0	45119507.jpg	"594_0_01_211004-134511_bem_81c_elicit_0.wav
"	11	male	4.582	16000	vnd.wave	bem	bem
594_1	45119507.jpg	"594_1_02_211004-134447_bmb_b21_elicit_0.wav
"	12	male	6.148	16000	vnd.wave	bmb	bem
594_2	45119507.jpg	"594_2_01_211004-134511_bem_81c_elicit_1.wav
"	11	male	6.284	16000	vnd.wave	bem	bem
594_3	45119507.jpg	"594_3_02_211004-134447_bmb_b21_elicit_1.wav
"	12	male	5.944	16000	vnd.wave	bmb	bem
594_4	45119507.jpg	"594_4_01_211004-134511_bem_81c_elicit_2.wav
"	11	male	8.417	16000	vnd.wave	bem	bem
595_0	1096165011.jpg	"595_0_01_211004-134702_bem_81c_elicit_0.wav
"	11	male	4.333	16000	vnd.wave	bem	bem
595_1	1096165011.jpg	"595_1_02_211004-134719_bmb_b21_elicit_0.wav
"	12	male	7.26	16000	vnd.wave	bmb	bem
595_2	1096165011.jpg	"595_2_01_211004-134702_bem_81c_elicit_1.wav
"	11	male	8.643	16000	vnd.wave	bem	bem
595_3	1096165011.jpg	"595_3_02_211004-134719_bmb_b21_elicit_1.wav
"	12	male	9.075	16000	vnd.wave	bmb	bem
595_4	1096165011.jpg	"595_4_01_211004-134702_bem_81c_elicit_2.wav
"	11	male	5.603	16000	vnd.wave	bem	bem
596_0	3094737154.jpg	"596_0_01_211004-134915_bem_81c_elicit_0.wav
"	11	male	6.534	16000	vnd.wave	bem	bem
596_1	3094737154.jpg	"596_1_02_211004-134828_bmb_b21_elicit_0.wav
"	12	male	8.076	16000	vnd.wave	bmb	bem
596_2	3094737154.jpg	"596_2_01_211004-134915_bem_81c_elicit_1.wav
"	11	male	5.989	16000	vnd.wave	bem	bem
596_3	3094737154.jpg	"596_3_02_211004-134828_bmb_b21_elicit_1.wav
"	12	male	7.373	16000	vnd.wave	bmb	bem
596_4	3094737154.jpg	"596_4_01_211004-134915_bem_81c_elicit_2.wav
"	11	male	4.65	16000	vnd.wave	bem	bem
597_0	5249558588.jpg	"597_0_01_211004-135113_bem_81c_elicit_0.wav
"	11	male	4.174	16000	vnd.wave	bem	bem
597_1	5249558588.jpg	"597_1_02_211004-135055_bmb_b21_elicit_0.wav
"	12	male	4.083	16000	vnd.wave	bmb	bem
597_2	5249558588.jpg	"597_2_01_211004-135113_bem_81c_elicit_1.wav
"	11	male	5.422	16000	vnd.wave	bem	bem
597_3	5249558588.jpg	"597_3_02_211004-135055_bmb_b21_elicit_1.wav
"	12	male	5.308	16000	vnd.wave	bmb	bem
597_4	5249558588.jpg	"597_4_01_211004-135113_bem_81c_elicit_2.wav
"	11	male	5.263	16000	vnd.wave	bem	bem
598_0	4237212038.jpg	"598_0_01_211004-135444_bem_81c_elicit_0.wav
"	11	male	4.197	16000	vnd.wave	bem	bem
598_1	4237212038.jpg	"598_1_02_211004-135403_bmb_b21_elicit_0.wav
"	12	male	5.036	16000	vnd.wave	bmb	bem
598_2	4237212038.jpg	"598_2_01_211004-135444_bem_81c_elicit_1.wav
"	11	male	5.445	16000	vnd.wave	bem	bem
598_3	4237212038.jpg	"598_3_02_211004-135403_bmb_b21_elicit_1.wav
"	12	male	7.645	16000	vnd.wave	bmb	bem
598_4	4237212038.jpg	"598_4_01_211004-135444_bem_81c_elicit_2.wav
"	11	male	5.127	16000	vnd.wave	bem	bem
599_0	509030798.jpg	"599_0_01_211004-135611_bem_81c_elicit_0.wav
"	11	male	5.15	16000	vnd.wave	bem	bem
599_1	509030798.jpg	"599_1_02_211004-135531_bmb_b21_elicit_0.wav
"	12	male	8.144	16000	vnd.wave	bmb	bem
599_2	509030798.jpg	"599_2_01_211004-135611_bem_81c_elicit_1.wav
"	11	male	7.146	16000	vnd.wave	bem	bem
599_3	509030798.jpg	"599_3_02_211004-135531_bmb_b21_elicit_1.wav
"	12	male	8.258	16000	vnd.wave	bmb	bem
599_4	509030798.jpg	"599_4_01_211004-135611_bem_81c_elicit_2.wav
"	11	male	3.516	16000	vnd.wave	bem	bem
59_0	4615485077.jpg	"59_0_01_210927-235146_bem_72c_elicit_0.wav
"	11	male	4.287	16000	vnd.wave	bem	bem
59_1	4615485077.jpg	"59_1_02_210927-145215_bem_81c_elicit_0.wav
"	12	male	4.673	16000	vnd.wave	bem	bem
59_2	4615485077.jpg	"59_2_01_210927-235146_bem_72c_elicit_1.wav
"	11	male	7.441	16000	vnd.wave	bem	bem
59_3	4615485077.jpg	"59_3_02_210927-145215_bem_81c_elicit_1.wav
"	12	male	4.356	16000	vnd.wave	bem	bem
59_4	4615485077.jpg	"59_4_01_210927-235146_bem_72c_elicit_2.wav
"	11	male	9.347	16000	vnd.wave	bem	bem
5_0	503486811.jpg	"5_0_01_210926-150408_bem_72c_elicit_0.wav
"	11	male	7.214	16000	vnd.wave	bem	bem
5_1	503486811.jpg	"5_1_02_210926-150345_bem_81c_elicit_0.wav
"	12	male	11.298	16000	vnd.wave	bem	bem
5_2	503486811.jpg	"5_2_01_210926-150408_bem_72c_elicit_1.wav
"	11	male	10.867	16000	vnd.wave	bem	bem
5_3	503486811.jpg	"5_3_02_210926-150345_bem_81c_elicit_1.wav
"	12	male	6.942	16000	vnd.wave	bem	bem
5_4	503486811.jpg	"5_4_01_210926-150408_bem_72c_elicit_2.wav
"	11	male	10.867	16000	vnd.wave	bem	bem
600_0	1748132477.jpg	"600_0_01_211004-135738_bem_81c_elicit_0.wav
"	11	male	6.102	16000	vnd.wave	bem	bem
600_1	1748132477.jpg	"600_1_02_211004-135712_bmb_b21_elicit_0.wav
"	12	male	4.401	16000	vnd.wave	bmb	bem
600_2	1748132477.jpg	"600_2_01_211004-135738_bem_81c_elicit_1.wav
"	11	male	3.993	16000	vnd.wave	bem	bem
600_3	1748132477.jpg	"600_3_02_211004-135712_bmb_b21_elicit_1.wav
"	12	male	5.059	16000	vnd.wave	bmb	bem
600_4	1748132477.jpg	"600_4_01_211004-135738_bem_81c_elicit_2.wav
"	11	male	5.944	16000	vnd.wave	bem	bem
601_0	2862704719.jpg	"601_0_01_211005-104600_bem_dcc_elicit_0.wav
"	11	male	5.603	16000	vnd.wave	bem	bem
601_1	2862704719.jpg	"601_1_02_211005-102229_bem_9d4_elicit_0.wav
"	12	female	7.214	16000	vnd.wave	bem	bem
601_2	2862704719.jpg	"601_2_01_211005-104600_bem_dcc_elicit_1.wav
"	11	male	4.492	16000	vnd.wave	bem	bem
601_3	2862704719.jpg	"601_3_02_211005-102229_bem_9d4_elicit_1.wav
"	12	female	4.061	16000	vnd.wave	bem	bem
601_4	2862704719.jpg	"601_4_01_211005-104600_bem_dcc_elicit_2.wav
"	11	male	6.806	16000	vnd.wave	bem	bem
602_0	404591372.jpg	"602_0_01_211005-104859_bem_dcc_elicit_0.wav
"	11	male	5.513	16000	vnd.wave	bem	bem
602_1	404591372.jpg	"602_1_02_211005-104842_bem_9d4_elicit_0.wav
"	12	female	6.057	16000	vnd.wave	bem	bem
602_2	404591372.jpg	"602_2_01_211005-104859_bem_dcc_elicit_1.wav
"	11	male	9.982	16000	vnd.wave	bem	bem
602_3	404591372.jpg	"602_3_02_211005-104842_bem_9d4_elicit_1.wav
"	12	female	9.732	16000	vnd.wave	bem	bem
602_4	404591372.jpg	"602_4_01_211005-104859_bem_dcc_elicit_2.wav
"	11	male	10.663	16000	vnd.wave	bem	bem
603_0	3512033861.jpg	"603_0_01_211005-105138_bem_dcc_elicit_0.wav
"	11	male	4.356	16000	vnd.wave	bem	bem
603_1	3512033861.jpg	"603_1_02_211005-105112_bem_9d4_elicit_0.wav
"	12	female	7.101	16000	vnd.wave	bem	bem
603_2	3512033861.jpg	"603_2_01_211005-105138_bem_dcc_elicit_1.wav
"	11	male	10.186	16000	vnd.wave	bem	bem
603_3	3512033861.jpg	"603_3_02_211005-105112_bem_9d4_elicit_1.wav
"	12	female	8.031	16000	vnd.wave	bem	bem
603_4	3512033861.jpg	"603_4_01_211005-105138_bem_dcc_elicit_2.wav
"	11	male	9.256	16000	vnd.wave	bem	bem
604_0	4448923767.jpg	"604_0_01_211005-105320_bem_dcc_elicit_0.wav
"	11	male	4.923	16000	vnd.wave	bem	bem
604_1	4448923767.jpg	"604_1_02_211005-105313_bem_9d4_elicit_0.wav
"	12	female	11.071	16000	vnd.wave	bem	bem
604_2	4448923767.jpg	"604_2_01_211005-105320_bem_dcc_elicit_1.wav
"	11	male	7.6	16000	vnd.wave	bem	bem
604_3	4448923767.jpg	"604_3_02_211005-105313_bem_9d4_elicit_1.wav
"	12	female	5.649	16000	vnd.wave	bem	bem
604_4	4448923767.jpg	"604_4_01_211005-105320_bem_dcc_elicit_2.wav
"	11	male	5.513	16000	vnd.wave	bem	bem
605_0	1167669558.jpg	"605_0_01_211005-105604_bem_dcc_elicit_0.wav
"	11	male	4.537	16000	vnd.wave	bem	bem
605_1	1167669558.jpg	"605_1_02_211005-105527_bem_9d4_elicit_0.wav
"	12	female	4.242	16000	vnd.wave	bem	bem
605_2	1167669558.jpg	"605_2_01_211005-105604_bem_dcc_elicit_1.wav
"	11	male	4.832	16000	vnd.wave	bem	bem
605_3	1167669558.jpg	"605_3_02_211005-105527_bem_9d4_elicit_1.wav
"	12	female	3.856	16000	vnd.wave	bem	bem
605_4	1167669558.jpg	"605_4_01_211005-105604_bem_dcc_elicit_2.wav
"	11	male	5.626	16000	vnd.wave	bem	bem
606_0	118865844.jpg	"606_0_01_211005-105822_bem_dcc_elicit_0.wav
"	11	male	4.378	16000	vnd.wave	bem	bem
606_1	118865844.jpg	"606_1_02_211005-105821_bem_9d4_elicit_0.wav
"	12	female	8.303	16000	vnd.wave	bem	bem
606_2	118865844.jpg	"606_2_01_211005-105822_bem_dcc_elicit_1.wav
"	11	male	6.125	16000	vnd.wave	bem	bem
606_3	118865844.jpg	"606_3_02_211005-105821_bem_9d4_elicit_1.wav
"	12	female	9.188	16000	vnd.wave	bem	bem
606_4	118865844.jpg	"606_4_01_211005-105822_bem_dcc_elicit_2.wav
"	11	male	8.621	16000	vnd.wave	bem	bem
607_0	5748015019.jpg	"607_0_01_211005-110014_bem_dcc_elicit_0.wav
"	11	male	5.513	16000	vnd.wave	bem	bem
607_1	5748015019.jpg	"607_1_02_211005-110005_bem_9d4_elicit_0.wav
"	12	female	7.963	16000	vnd.wave	bem	bem
607_2	5748015019.jpg	"607_2_01_211005-110014_bem_dcc_elicit_1.wav
"	11	male	12.047	16000	vnd.wave	bem	bem
607_3	5748015019.jpg	"607_3_02_211005-110005_bem_9d4_elicit_1.wav
"	12	female	7.373	16000	vnd.wave	bem	bem
607_4	5748015019.jpg	"607_4_01_211005-110014_bem_dcc_elicit_2.wav
"	11	male	8.984	16000	vnd.wave	bem	bem
608_0	480653124.jpg	"608_0_01_211005-110223_bem_dcc_elicit_0.wav
"	11	male	4.446	16000	vnd.wave	bem	bem
608_1	480653124.jpg	"608_1_02_211005-110157_bem_9d4_elicit_0.wav
"	12	female	4.9	16000	vnd.wave	bem	bem
608_2	480653124.jpg	"608_2_01_211005-110223_bem_dcc_elicit_1.wav
"	11	male	4.401	16000	vnd.wave	bem	bem
608_3	480653124.jpg	"608_3_02_211005-110157_bem_9d4_elicit_1.wav
"	12	female	10.821	16000	vnd.wave	bem	bem
608_4	480653124.jpg	"608_4_01_211005-110223_bem_dcc_elicit_2.wav
"	11	male	8.031	16000	vnd.wave	bem	bem
609_0	3587666993.jpg	"609_0_01_211005-110501_bem_dcc_elicit_0.wav
"	11	male	6.511	16000	vnd.wave	bem	bem
609_1	3587666993.jpg	"609_1_02_211005-110453_bem_9d4_elicit_0.wav
"	12	female	7.577	16000	vnd.wave	bem	bem
609_2	3587666993.jpg	"609_2_01_211005-110501_bem_dcc_elicit_1.wav
"	11	male	8.78	16000	vnd.wave	bem	bem
609_3	3587666993.jpg	"609_3_02_211005-110453_bem_9d4_elicit_1.wav
"	12	female	9.483	16000	vnd.wave	bem	bem
609_4	3587666993.jpg	"609_4_01_211005-110501_bem_dcc_elicit_2.wav
"	11	male	7.123	16000	vnd.wave	bem	bem
60_0	4791487303.jpg	"60_0_01_210927-235510_bem_72c_elicit_0.wav
"	11	male	4.628	16000	vnd.wave	bem	bem
60_1	4791487303.jpg	"60_1_02_210927-145521_bem_81c_elicit_0.wav
"	12	male	5.354	16000	vnd.wave	bem	bem
60_2	4791487303.jpg	"60_2_01_210927-235510_bem_72c_elicit_1.wav
"	11	male	5.104	16000	vnd.wave	bem	bem
60_3	4791487303.jpg	"60_3_02_210927-145521_bem_81c_elicit_1.wav
"	12	male	8.19	16000	vnd.wave	bem	bem
60_4	4791487303.jpg	"60_4_01_210927-235510_bem_72c_elicit_2.wav
"	11	male	5.717	16000	vnd.wave	bem	bem
610_0	4474749623.jpg	"610_0_01_211005-110729_bem_dcc_elicit_0.wav
"	11	male	4.469	16000	vnd.wave	bem	bem
610_1	4474749623.jpg	"610_1_02_211005-110702_bem_9d4_elicit_0.wav
"	12	female	5.49	16000	vnd.wave	bem	bem
610_2	4474749623.jpg	"610_2_01_211005-110729_bem_dcc_elicit_1.wav
"	11	male	7.781	16000	vnd.wave	bem	bem
610_3	4474749623.jpg	"610_3_02_211005-110702_bem_9d4_elicit_1.wav
"	12	female	7.532	16000	vnd.wave	bem	bem
610_4	4474749623.jpg	"610_4_01_211005-110729_bem_dcc_elicit_2.wav
"	11	male	5.15	16000	vnd.wave	bem	bem
611_0	4267417965.jpg	"611_0_01_211005-110847_bem_dcc_elicit_0.wav
"	11	male	8.122	16000	vnd.wave	bem	bem
